date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6
2026-01-04 15:00:00,2.2735481333201855,1.4998272268875872,0.6264144732,1.0106570780902036,1.3933333230105391,0.65251507625,1.3180568954761256
2026-01-04 16:00:00,0.8851425263767746,0.7118346286363636,0.9339973982423253,0.6236010524589958,0.8096579255938774,0.8896349883821555,0.5800134011111112
2026-01-04 17:00:00,1.1652778185586308,2.211870720248833,1.5526831465591635,1.1474167990612731,1.6569581136821967,2.087617458969921,0.8559323654128683
2026-01-04 18:00:00,0.6992049389652054,1.019885974868912,0.6264144732,2.560499963667,2.5168438655357144,2.337293718264018,2.610060305
2026-01-04 19:00:00,0.6992049389652054,0.0,2.8188651294000002,1.9723854391777922,0.9145029172168045,0.0,2.610060305
2026-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,4.413297082858637,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.7416161937001364,0.0,3.1215493225549387,0.0
2026-01-05 07:00:00,1.0265056867309303,4.072172927240002,1.3037055509978266,2.256210363416105,0.0,2.819888341256388,0.0
2026-01-05 08:00:00,2.3833402117874534,2.7571327797233334,2.8856792138320544,3.3372728716506144,5.507308296302293,2.173798691232733,2.9638458210509775
2026-01-05 09:00:00,3.9695128055596975,4.135617260076323,2.3559862164702836,2.4274740430538904,1.6118968834645764,2.7075877641299906,1.2637270471738575
2026-01-05 10:00:00,1.8478649842090742,4.175144189884228,2.771900734595842,1.5543607772512886,4.641637378660854,1.4438282798232882,2.284283001188528
2026-01-05 11:00:00,4.005380531845174,2.154117999505014,2.0504126393146285,2.7703639723693194,5.507308296302293,3.0418214840293345,5.686771712282359
2026-01-05 12:00:00,0.9875835048977767,0.0,0.0,0.0,0.0,2.589917186759192,0.0
2026-01-05 13:00:00,2.278993063662588,1.9028858987076167,0.0,0.9367783499370145,1.4836535039919476,6.018132385716324,4.821836622188479
2026-01-05 14:00:00,1.5274859895378003,0.8779688242177232,1.0821127246487225,2.6645710634851447,1.7945763216398034,3.3982108502758503,3.8279504871565218
2026-01-05 15:00:00,1.1326836755230625,1.7502683421152314,3.2981296039640515,1.6191900778318833,0.9577927471830077,5.01203779349272,3.0465904058442974
2026-01-05 16:00:00,1.532306509270806,0.8779688242177232,2.4438024120719817,1.346041048197506,2.716522892271047,1.707429013388216,5.119334942728483
2026-01-05 17:00:00,0.7492012795776238,1.331041279150306,3.4899366625864103,4.215502574716565,4.310067362323534,1.3373627523814056,4.296620286934568
2026-01-05 18:00:00,1.2138168596328311,2.06441329536282,1.928864574597818,0.0,1.9847633819346977,4.955376118427398,0.0
2026-01-05 19:00:00,1.803671108687291,1.787679111717901,1.0821127246487225,0.0,0.0,0.0,0.0
2026-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.2662016418323
2026-01-06 06:00:00,0.0,3.9805691475063503,0.9697271612829858,2.2640560029695025,2.7507833417303433,0.0,1.7878585749644387
2026-01-06 07:00:00,0.0,2.8377770080191222,2.490126177905301,2.70509883348453,2.8612001522866524,2.4197581324346853,2.529353408687299
2026-01-06 08:00:00,3.716431361129582,0.884570921668078,2.708538739900596,0.8145709814791737,0.7198395324701773,3.0347302818695545,2.6230826923894015
2026-01-06 09:00:00,1.8778348523552457,0.884570921668078,2.674520895517668,3.665569416656282,2.3282019667512506,1.9284934909471094,2.2356263428413574
2026-01-06 10:00:00,4.1115933849818775,2.4289646933921443,0.9888744068004736,1.3373209489895965,0.6971042803293978,2.7784981525231514,2.026601855155186
2026-01-06 11:00:00,3.220276922041149,2.51884806120157,1.8941022823349085,2.762441041198845,1.261372146312552,0.7983780875904002,2.486393792143152
2026-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 13:00:00,3.7598342444537582,3.0572221864233473,4.11153753760217,1.9910193577282513,2.2852032710739953,0.0,2.4445872037614693
2026-01-06 14:00:00,1.1596551004213518,2.3473568311707447,2.8818604825119545,3.0031483048383496,2.788417121317591,0.8870867639893336,3.2384759507617353
2026-01-06 15:00:00,1.7078718092681393,4.1464261953191155,2.3779848757863804,1.0984972055379105,1.0289349192176005,3.9918904379520006,0.931225827466705
2026-01-06 16:00:00,1.605858342923269,1.8764354180570566,4.932959907396058,0.8951039159529484,1.029329438251776,2.4751553330772507,4.190516223600173
2026-01-06 17:00:00,1.1596551004213518,0.9330428360315999,1.2604623063043905,1.422561626458783,2.5348734858327524,2.189195681955307,1.40687251273451
2026-01-06 18:00:00,2.6952752296622986,1.3844501694285118,1.0962133127546796,0.9467362462947115,2.022571416401644,0.0,2.9015404440869035
2026-01-06 19:00:00,0.0,0.0,0.0,0.7331138833312564,2.788417121317591,0.0,0.0
2026-01-06 20:00:00,0.0,0.0,0.0,1.8005831227062519,0.0,0.0,0.0
2026-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 04:00:00,0.0,0.0,0.0,0.0,3.2413018681577723,0.0,0.0
2026-01-07 05:00:00,0.0,0.0,0.0,0.0,2.797268967385015,0.0,1.8164312354712913
2026-01-07 06:00:00,0.0,0.0,0.0,0.0,2.5094240934500376,3.71476335735018,0.9487732718113567
2026-01-07 07:00:00,1.1689784148930686,2.923875542029934,4.374682714448938,0.0,2.6909050471950957,3.658078771794765,1.3891017841765283
2026-01-07 08:00:00,0.8049736216605108,1.371932679103225,2.9236254545291547,3.0599416878707597,2.470732266819852,3.3412507363671957,2.292529193876322
2026-01-07 09:00:00,1.3683303887900142,0.8427031096196896,2.8254650097139042,3.698034245750108,0.7202893040350605,1.0656287895639016,2.9093465279880624
2026-01-07 10:00:00,1.9895159878971487,0.8427031096196896,2.0536926963830635,4.178664103612986,2.4821636728421916,1.832950076800318,4.269479723151106
2026-01-07 11:00:00,3.6180696616588044,2.717994452516266,2.3101711968260616,5.426783211020262,1.8014094631291038,1.0656287895639016,1.717277187406447
2026-01-07 12:00:00,0.0,0.0,0.0,0.0,3.2413018681577723,0.0,1.3620268250672511
2026-01-07 13:00:00,2.1031363818695215,3.147540053549564,1.2942789102697012,2.932925620733488,3.991192709709344,0.0,5.158954665474252
2026-01-07 14:00:00,2.2134992857195797,0.7327853127127737,1.2615008319672876,1.7468305291630166,2.3681041839416674,5.480376632042922,3.411566375555458
2026-01-07 15:00:00,1.7719066850921894,0.7327853127127737,1.603245860987792,3.381669813542617,0.9603857387134138,3.1766372838252113,4.774799497942745
2026-01-07 16:00:00,0.974441752536408,0.866127626762906,0.9279630000346233,2.367961808278717,1.7974736192221432,1.7965925161134928,1.1464343701053894
2026-01-07 17:00:00,1.8356617146610037,2.146925098514278,0.9279630000346233,2.9521167450366774,2.167724150157469,3.5209498029978747,3.9171610780742747
2026-01-07 18:00:00,0.0,2.597356426847578,0.0,3.4168635032349797,0.9603857387134138,1.9953409407988698,2.7011332191705644
2026-01-07 19:00:00,0.0,0.0,0.0,2.219621430621879,3.432208807532711,0.0,0.0
2026-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,2.357540923324307,0.0,0.0,0.441219458304
2026-01-08 05:00:00,0.0,0.0,0.0,1.4295155383673068,1.8179411710587785,1.3130414284706207,0.441219458304
2026-01-08 06:00:00,0.7265056502538558,0.6236522257278859,0.0,3.201864901400214,2.401205300570504,2.9345552410224713,1.3143969210697164
2026-01-08 07:00:00,2.5282056201458043,0.9573831208896835,0.0,0.8326275578256894,2.401205300570504,2.2450037485883856,1.2871965805292933
2026-01-08 08:00:00,2.1405679582005646,0.7047072908427782,2.9155131632763744,2.655502579631094,2.401205300570504,0.6521233868938825,1.1205893770847428
2026-01-08 09:00:00,2.179341577901686,1.998933422599673,1.7394325128445618,1.6367249445061667,0.8177257707397294,1.0200763818323841,0.6913875405037956
2026-01-08 10:00:00,0.7265056502538558,1.0895437444939906,1.3528218229999702,1.8257637123709494,0.5336011779045565,0.6521233868938825,0.6593270016960305
2026-01-08 11:00:00,2.7860142089856934,1.6978176422081495,3.067111437570424,0.8326275578256894,1.090183650764715,1.3017297747683958,0.9432119324588137
2026-01-08 12:00:00,0.7265056502538558,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 13:00:00,1.9768654160310273,1.4449060914589487,0.0,1.3033526178734864,0.0,2.2131135120155117,1.8586300933575919
2026-01-08 14:00:00,3.2692754261423516,2.684729278165038,2.245705285370822,4.186976746257065,1.1377439483985525,2.0370736984621702,1.891695034247708
2026-01-08 15:00:00,0.7265056502538558,1.176853917267119,1.1721714799474547,0.951574351800788,1.2714509833666405,2.4059877311652587,0.6138705506838261
2026-01-08 16:00:00,0.8333045956020035,1.7118485424601804,0.588292611072,1.617849071161352,1.6634438482950547,4.401832861533707,1.773643655888327
2026-01-08 17:00:00,1.493713135403048,1.374555539756894,1.368089345683076,2.9778209295152576,2.0578127741976706,4.335817158543893,0.6138705506838261
2026-01-08 18:00:00,0.8956040047762822,1.5847211036480442,0.6538728148819698,1.3049493937883347,2.668005889522782,0.0,2.079721828346968
2026-01-08 19:00:00,0.7265056502538558,0.0,1.3900381927301286,2.3357728175769656,1.7291605613692556,0.0,0.0
2026-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.9961221200955113
2026-01-09 06:00:00,1.1229883580241826,0.0,0.0,0.0,0.0,0.0,1.971265740882502
2026-01-09 07:00:00,1.6624562774975349,1.0355372024753493,0.750570359065331,0.0,0.8444075344450757,0.0,2.3298819139249787
2026-01-09 08:00:00,3.403161194482602,1.0355372024753493,2.1973887497024505,2.0396081293085464,2.040337333133255,4.291934596338488,0.5666627235839216
2026-01-09 09:00:00,1.1229883580241826,1.0355372024753493,0.8712144541571802,4.042614467680344,2.740398894013276,3.9118850520405717,1.462130849352417
2026-01-09 10:00:00,2.504806229228053,2.8627614445897107,3.013683221071259,2.584007821512822,3.1527699455823686,2.896821889967132,1.9772002254658168
2026-01-09 11:00:00,4.159829467538475,2.800481244632883,1.7119862573926614,4.490002847736383,2.6074014136945087,1.9283424125862612,1.7072168781154136
2026-01-09 12:00:00,0.0,1.9938722947173133,0.0,0.0,0.0,1.9509827625234968,0.0
2026-01-09 13:00:00,1.29143661172781,3.542881507623611,0.0,0.5442427694225919,0.0,0.0,2.4866814396214565
2026-01-09 14:00:00,2.8050328866963006,1.232782383899225,1.5072181191818004,1.7674922833806506,0.733978188389546,1.692143994756844,1.1645037029384133
2026-01-09 15:00:00,2.937682536434382,4.757025521608649,2.0389317984189512,1.5456922594061449,1.1793056718819992,0.6577677542281207,1.84570143428479
2026-01-09 16:00:00,3.8577642333990707,2.7384370057918606,1.948846045288832,0.5442427694225919,1.4549166226841805,1.4921058822865643,1.6583105735393893
2026-01-09 17:00:00,1.29143661172781,5.427598648577923,2.0042735246162846,0.8706425608938643,2.821021559012712,2.9507806916393804,0.5862028175006084
2026-01-09 18:00:00,0.0,0.0,1.0816489341558801,1.3054485101658428,2.551491159758156,1.766319001383887,2.4327557817511765
2026-01-09 19:00:00,0.0,0.0,0.0,1.8383322792045953,0.0,2.808039392233823,1.8272743582268005
2026-01-09 20:00:00,0.0,0.0,0.0,0.8562670056562619,0.0,1.6441980036970576,1.6790349911806166
2026-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 08:00:00,0.8397247341176471,0.0,0.0,0.0,0.0,0.0,4.282596144
2026-01-10 09:00:00,1.8784863121474198,0.0,0.0,0.0,0.0,5.35324518,1.576002392548411
2026-01-10 10:00:00,1.9481982689458655,4.278811482433715,2.0393314971428573,2.8209224938500035,1.7844150600000002,1.18961004,0.9516880320000001
2026-01-10 11:00:00,0.8397247341176471,2.641157905599014,3.2624663315093447,3.8892745153605772,4.667014121078674,5.35324518,3.1021739761593774
2026-01-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 13:00:00,2.656864480394133,0.620666107826087,1.6879236453120559,0.0,0.5490507876923076,1.444894943195835,0.7933569958747094
2026-01-10 14:00:00,1.5267347813994463,0.620666107826087,0.5098328742857143,1.2821101976207676,0.5490507876923076,0.4922524303448277,1.3842812151242092
2026-01-10 15:00:00,0.59480502,0.620666107826087,0.5829509339252531,2.341192538916518,2.2778851241174776,0.4922524303448277,1.9871863917468358
2026-01-10 16:00:00,1.6750873252593161,0.9350831722048099,0.5098328742857143,0.6461585072990808,1.0956586198905054,2.10065155945737,1.9091516812413245
2026-01-10 17:00:00,0.59480502,0.7190267970410326,0.5098328742857143,1.4707410753160701,1.4125552818681717,0.4922524303448277,0.8013120158958433
2026-01-10 18:00:00,1.781066595687535,2.1051331842630727,0.9865687335376375,2.490815730864507,1.4511593662935685,1.8557027919743654,2.13255058021849
2026-01-10 19:00:00,0.0,0.0,1.4393917684350135,0.0,1.714700609165429,1.9801804902637508,2.3846018217742144
2026-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
