date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-03 15:00:00,0.15611580289598767,0.1594388824312772,0.3757378532476181,0.1451845236032081,0.4528175942431098,0.12422413021296275,0.21512738556188837,0.5440720545018,0.1209049010004,0.1570156691303204,0.1209049010004,0.5440720545018,0.40808631088800945,0.31498255833591665
2026-01-03 16:00:00,0.4065997772358954,0.1209049010004,0.5440720545018,0.5440720545018,0.48460741013058856,0.3599129757724807,0.40940462217799906,0.1209049010004,0.188207845676552,0.37334090993019864,0.25134600301299664,0.36001740199653715,0.5227517934751211,0.34735943718634016
2026-01-03 17:00:00,0.2888465195809732,0.16239113921972814,0.4239161942306908,0.5440720545018,0.40358825968892775,0.28084514563869156,0.3674497931822927,0.28900237178278737,0.24244541025219335,0.1209049010004,0.4217581289808201,0.39214925260117306,0.3000662792622078,0.475348815422422
2026-01-03 18:00:00,0.1209049010004,0.1209049010004,0.1297344560234731,0.1422679647742269,0.42054509084721164,0.2171738323675346,0.15501675109772114,0.14528732673818773,0.1209049010004,0.3497867301031063,0.3199862875430076,0.1209049010004,0.1209049010004,0.41773572345290816
2026-01-03 19:00:00,0.0,0.0,0.0,0.2514536435988981,0.0,0.0,0.2110740325612864,0.0,0.0,0.0,0.45936759906826913,0.0,0.0,0.18907222580504898
2026-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715794420248792,0.0
2026-01-04 09:00:00,0.0,0.13050301525000002,0.13050301525000002,0.4531749626427738,0.0,0.22902616353862204,0.2748869904348741,0.5210266648734371,0.0,0.13050301525000002,0.0,0.0,0.13050301525000002,0.5872635686250001
2026-01-04 10:00:00,0.4164608780763139,0.2586412792674973,0.5872635686250001,0.5271681570586597,0.17208755799925896,0.5872635686250001,0.5094713469208688,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.0,0.4074746848914811,0.2676499396849679,0.546712962406555
2026-01-04 11:00:00,0.13050301525000002,0.15294731478879034,0.13050301525000002,0.34970804998605737,0.26690883932922005,0.3866410512064397,0.3793417271652669,0.3425505373483362,0.3645192938629854,0.2567858306240774,0.3801137140572738,0.13050301525000002,0.532650320333981,0.5872635686250001
2026-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540571342680109,0.0,0.0
2026-01-04 13:00:00,0.19548374307736233,0.42068456926967,0.4961664222807529,0.13050301525000002,0.30581601356227844,0.3915848106094007,0.13050301525000002,0.3443104858513021,0.2397772028525123,0.4644808332194815,0.25696477297886794,0.5872635686250001,0.0,0.5778471761339672
2026-01-04 14:00:00,0.30957593589390936,0.5022907868978284,0.13050301525000002,0.3352715179019835,0.48474051810909846,0.17863752924021,0.13050301525000002,0.13050301525000002,0.30465606633061304,0.1550618554560652,0.5167799133264533,0.46638315887684334,0.16261855500794276,0.16699386499082727
2026-01-04 15:00:00,0.42434609680161056,0.274968324929391,0.5872635686250001,0.44552502895336865,0.535559443286466,0.15854910280236756,0.13050301525000002,0.13050301525000002,0.22462378695995908,0.13050301525000002,0.2965628014821282,0.42131408684674926,0.13050301525000002,0.2521165334721965
2026-01-04 16:00:00,0.1652073121639092,0.13050301525000002,0.5737794074943814,0.5553613488738256,0.13050301525000002,0.47678758310695063,0.19458279130048448,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.5454577401459675,0.14753323589612022,0.18407458230407592
2026-01-04 17:00:00,0.2174931274811995,0.4055096320456194,0.2814094810706437,0.14857081401181965,0.13301196182975997,0.2090085586973346,0.32347565553315905,0.13963631409091706,0.2861362381166792,0.31703617005148416,0.19258478221789535,0.4632789903929523,0.3951108022167591,0.5872635686250001
2026-01-04 18:00:00,0.13050301525000002,0.18697909539263388,0.36131383646704385,0.21983907464982566,0.48918626135869403,0.2924698432663203,0.13050301525000002,0.4353568120805916,0.5239427323653973,0.3669714219103035,0.5872635686250001,0.20452183643737049,0.5872635686250001,0.5872635686250001
2026-01-04 19:00:00,0.13050301525000002,0.0,0.0,0.0,0.0,0.0,0.5872635686250001,0.31228017765940747,0.13050301525000002,0.0,0.5872635686250001,0.22723256710385556,0.0,0.4997848825813986
2026-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068725013610028
2026-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668257868857324,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12261975796040002,0.0,0.29586612067379675,0.0,0.2881044270462218,0.3026534107462768,0.4030070388216408
2026-01-05 07:00:00,0.12745239083853419,0.5031089694919615,0.2172791101738664,0.24031447598436448,0.14201443885996087,0.17954989906630403,0.12926338313877406,0.27862745694262825,0.0,0.2581498325601614,0.0,0.3775616710662395,0.3148927537660354,0.12261975796040002
2026-01-05 08:00:00,0.2959188751708807,0.34063834133372,0.12261975796040002,0.5370588548757448,0.46081597891765425,0.3005536464923282,0.286117258262553,0.4918107281330784,0.46164471345011765,0.17737006686877713,0.2875827165541512,0.5517889108218,0.5517889108218,0.3087625684875508
2026-01-05 09:00:00,0.49286029690099,0.5109473922416113,0.4329527880989681,0.24925478665751186,0.16762651300240541,0.2911008178715877,0.23359780031325234,0.3069444100013474,0.12261975796040002,0.2441090344960763,0.12261975796040002,0.12261975796040002,0.5471077265847972,0.30038302424071184
2026-01-05 10:00:00,0.22943351725044106,0.5158308668086687,0.4617312591852453,0.3651099332230752,0.21004184373728238,0.18085969755928552,0.2748360367143277,0.16258276008837602,0.37063829004016435,0.12261975796040002,0.22164456268083566,0.23045692381921262,0.3001008124004619,0.33481234435737084
2026-01-05 11:00:00,0.49731368427927586,0.2661370492508998,0.31534841376786094,0.3594351377474279,0.3592779400566092,0.35594431438675583,0.20329995096320147,0.36363826390702,0.4978067556341979,0.28589785061260165,0.5517889108218,0.35631549855123223,0.3877180441105737,0.5244223649821216
2026-01-05 12:00:00,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293968321439181,0.0,0.5517889108218,0.0,0.0
2026-01-05 13:00:00,0.3729966638835454,0.26576274907447456,0.5517889108218,0.3161468299910851,0.5233203545591733,0.0,0.0,0.12261975796040002,0.12261975796040002,0.5235423847517336,0.4924884613164849,0.4322689990988537,0.43528081475138575,0.0
2026-01-05 14:00:00,0.24999952273255735,0.12261975796040002,0.5517889108218,0.25018155923827823,0.36809122207039535,0.17041798294676463,0.12261975796040002,0.25436225901180803,0.13533031249045344,0.21715703293691183,0.39097580302498136,0.3085520552552585,0.34187905524150014,0.306369303008446
2026-01-05 15:00:00,0.18538329007744847,0.24444772360470327,0.5517889108218,0.236635518350771,0.13230007878593508,0.5517889108218,0.3737280271714615,0.12261975796040002,0.12261975796040002,0.3651251656031258,0.3111699418291021,0.2551345807511939,0.39473575588636006,0.26223308738677803
2026-01-05 16:00:00,0.2507884842293099,0.12261975796040002,0.33786843536793726,0.24473519257567483,0.5443863469623861,0.5234389277390504,0.27691981939181415,0.12261975796040002,0.2533609257684462,0.12261975796040002,0.5228740802428447,0.19341875216782378,0.4149766083562538,0.24634260181939793
2026-01-05 17:00:00,0.12261975796040002,0.1858972152344189,0.3019324965143712,0.5517889108218,0.510488949274188,0.41914050370415773,0.3954626714165929,0.5214542634806174,0.5517889108218,0.12261975796040002,0.4388443822912435,0.2686424464217889,0.12261975796040002,0.3511340307184579
2026-01-05 18:00:00,0.19866214005979912,0.288322149517289,0.0,0.12261975796040002,0.39315031935667333,0.46132905049145556,0.21856956478573242,0.0,0.15967868156001375,0.35992998511094526,0.0,0.550916525405831,0.5218218291146256,0.2427896393193768
2026-01-05 19:00:00,0.29520199820279047,0.24967262383721317,0.0,0.0,0.12261975796040002,0.0,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.20362561414778585,0.2613515790993445
2026-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388454424317531,0.0
2026-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.14359755987320189,0.0,0.0,0.0,0.0,0.20987620724780762,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,0.5987835656928001,0.2915789907445098,0.5983594286939377,0.0,0.13306301459840003,0.13306301459840003,0.2673829337392097,0.42261001482494626,0.0,0.29634219733439826,0.0,0.4162233926790165,0.39390197607811467
2026-01-06 07:00:00,0.0,0.4268772058807766,0.15095422546117684,0.38741396777375664,0.0,0.13306301459840003,0.34168754799452133,0.3394288203834556,0.4436863359573033,0.3008345008316795,0.4192468898053379,0.0,0.46296130009067726,0.35470322395832127
2026-01-06 08:00:00,0.31519238573473357,0.13306301459840003,0.5812062197796033,0.4933326457780521,0.28521310247508685,0.14722261414551244,0.37165745611465995,0.13306301459840003,0.13306301459840003,0.40332985907082425,0.43478276175617864,0.4367911634893605,0.5304563424898279,0.3759236263950614
2026-01-06 09:00:00,0.1592601045508839,0.13306301459840003,0.4326802223104897,0.25808323611543205,0.21486491509340733,0.5987835656928001,0.3669896308701418,0.5172156072949003,0.34194783377897003,0.21895706058375022,0.37056086657718457,0.29310210442192147,0.38186121228553216,0.3682894402128483
2026-01-06 10:00:00,0.3487062728341886,0.36538095085281935,0.21672757131231996,0.337967399086826,0.3812254421066439,0.33700523264699256,0.1356903414502558,0.13306301459840003,0.13306301459840003,0.3606245041797573,0.33591451543677114,0.33532160449631876,0.4771968686398896,0.5399820048310215
2026-01-06 11:00:00,0.27311328184362066,0.3789018021378979,0.13306301459840003,0.39226456220026773,0.5987835656928001,0.5702750826700236,0.25990296003645086,0.3487958702731277,0.13831174090637174,0.13306301459840003,0.4121262219059829,0.19049273552239868,0.46528625298651927,0.47859039141061976
2026-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.49415089287859515,0.0,0.0,0.0,0.0,0.0,0.2755694597720129,0.0,0.28751681783781025
2026-01-06 13:00:00,0.43141696076319286,0.4414920984167725,0.0,0.0,0.5380737105335422,0.40638760397712886,0.4990758395489955,0.25891921813479724,0.38826510562462885,0.0,0.34930747535866047,0.3741604302504594,0.2340144037710222,0.5762146173784868
2026-01-06 14:00:00,0.13306301459840003,0.3389807576723542,0.30239643242579,0.5987835656928001,0.4262319956923782,0.39000687371699394,0.34981243065860895,0.4426245494986022,0.5927683905232425,0.13306301459840003,0.46274637150587755,0.4943761149082999,0.33473368400824033,0.3076849917916087
