date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_12,Consumption_kWh_Vehicle_13,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2026-01-03 15:00:00,0.8145172325008053,1.1686298361380414,1.8035416955885668,0.7259226180160405,2.2640879712155493,0.6775861647979785,1.192504513529794,2.7203602725089997,0.6594812781839999,0.9057811892200547,0.5580226200018461,2.8386368060963476,2.225925332116415,1.4537656538580768
2026-01-03 16:00:00,2.121390142100324,0.8861895698828984,2.61154586160864,2.7203602725089997,2.4230370506529426,1.9631616860317127,2.2694314744357476,0.604524505002,1.0265882491448288,2.153703354920592,1.1600584754445997,1.8783516625906287,2.851373418955206,1.603197402398493
2026-01-03 17:00:00,1.5070253195529035,1.1902688197680973,2.034797732307316,2.7203602725089997,2.0179412984446388,1.5318826125746812,2.036865440078595,1.4450118589139367,1.322429510466509,0.6974678744946213,1.9465759799114772,2.0459961005278595,1.6367251596120422,2.1939176096419475
2026-01-03 18:00:00,0.6308081791325216,0.8861895698828984,0.6227253889126709,0.7113398238711344,2.102725454236058,1.1845845401865522,0.859296341439415,0.7264366336909387,0.6594812781839999,2.017825622888771,1.476859788660035,0.6308081791325216,0.6594812781839999,1.9280110313211143
2026-01-03 19:00:00,0.0,0.0,0.0,1.2572682179944905,0.0,0.0,1.1700357714144076,0.0,0.0,0.0,2.120158149545857,0.0,0.0,0.8726410421771491
2026-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3287960613520884,0.0
2026-01-04 09:00:00,0.0,1.3050301525,1.1185972735714287,4.732951841163815,0.0,2.4984672386031495,2.9987671683804447,5.157226500313699,0.0,1.4236692572727272,0.0,0.0,0.9211977547058825,5.872635686250001
2026-01-04 10:00:00,5.801382488559295,2.5864127926749734,5.033687731071429,5.5057355441776945,2.4214799037647383,6.406511657727274,5.55786923913675,1.2917450372364914,1.9575452287500001,1.4236692572727272,0.0,4.074746848914811,1.8892936918938912,5.467129624065549
2026-01-04 11:00:00,1.817932841309534,1.5294731478879031,1.1185972735714287,3.6523451105925964,3.7557299207863766,4.2179023767975234,4.138273387257456,3.3906339694508056,5.467789407944782,2.8012999704444805,11.403411421718216,1.3050301525,3.7598846141222184,5.872635686250001
2026-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40571342680109,0.0,0.0
2026-01-04 13:00:00,1.0473566329885777,2.2946431051072906,2.4808321114037644,0.8673453984868817,1.7930003668386714,2.0430511857881775,0.6264144732,1.645267589704523,1.0276165836536242,2.3224041660974075,1.1420656576838575,2.710447239807692,0.0,2.166926910502377
2026-01-04 14:00:00,1.6586361851267435,2.739767928533609,0.65251507625,2.228271950183906,2.8420353684787782,0.9320218916880523,0.6264144732,0.6236010524589958,1.305668855702627,0.775309277280326,2.2967996147842373,2.1525376563546614,0.9757113300476566,0.6262269937156023
2026-01-04 15:00:00,2.2735481333201855,1.4998272268875872,2.9363178431250003,2.9610356744108945,3.1399869061500096,0.827212710273222,0.6264144732,0.6236010524589958,0.9626733726855388,0.65251507625,1.3180568954761256,1.9445265546773043,0.7830180915000001,0.9454370005207369
2026-01-04 16:00:00,0.8851425263767746,0.7118346286363636,2.8688970374719065,3.6910266749042058,0.7651396389978482,2.487587390123221,0.9339973982423253,0.6236010524589958,0.5592986367857143,0.65251507625,0.5800134011111112,2.5174972622121574,0.8851994153767213,0.6902796836402847
2026-01-04 17:00:00,1.1652778185586308,2.211870720248833,1.4070474053532185,0.9874270846213424,0.7798496016498597,1.0904794366817459,1.5526831465591635,0.6672439886678463,1.2262981633571968,1.5851808502574207,0.8559323654128683,2.138210724890549,2.370664813300555,2.2022383823437504
2026-01-04 18:00:00,0.6992049389652054,1.019885974868912,1.806569182335219,1.461088155241994,2.8681007768416147,1.5259296170416712,0.6264144732,2.0803271532735725,2.2454688529945597,1.8348571095515174,2.610060305,0.9439469374032483,3.5235814117500004,2.2022383823437504
2026-01-04 19:00:00,0.6992049389652054,0.0,0.0,0.0,0.0,0.0,2.8188651294000002,1.4922126287843656,0.5592986367857143,0.0,2.610060305,1.0487656943254873,0.0,1.8741933096802448
2026-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9007718801037605
2026-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.733748256008981,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7416161937001364,0.0,2.3663851550435715,0.0,1.3177888562923505,1.9361962159401864,1.9344337863438759
2026-01-05 07:00:00,1.0265056867309303,4.072172927240002,1.4410014898476324,1.3108062326419878,1.3822291008095207,1.3143747247323896,1.3037055509978266,1.6851658942670003,0.0,2.0647241737450206,0.0,1.7269660442058563,2.014496240982089,0.5885748382099201
2026-01-05 08:00:00,2.3833402117874534,2.7571327797233334,0.8132178641761799,2.92941193568588,4.485130253594158,2.2001689693503517,2.8856792138320544,2.974519003183297,4.607594879972137,1.4186345237213658,2.9638458210509775,2.523880959281488,3.5300167227475043,1.4820603287402436
2026-01-05 09:00:00,3.9695128055596975,4.135617260076323,2.871355705502784,1.3595715635864283,1.631511881461756,2.1309706067729373,2.3559862164702836,1.856429573904786,1.2238462880671763,1.9524235966186239,1.2637270471738575,0.5608624353958862,3.500069294818459,1.4418385163554168
2026-01-05 10:00:00,1.8478649842090742,4.175144189884228,3.062215377551692,1.9915087266713192,2.044341062303147,1.3239629564307638,2.771900734595842,0.9833163081021836,3.6992757368491285,0.9807326850796974,2.284283001188528,1.0541093352086905,1.919866212436194,1.6070992529153798
2026-01-05 11:00:00,4.005380531845174,2.154117999505014,2.091400014004803,1.9605552968041522,3.4968586857202655,2.6056500876638546,2.0504126393146285,2.1993195032202144,4.968521877644142,2.2866573165179678,5.686771712282359,1.6297861096030133,2.4803890628807594,2.5172273519141837
2026-01-05 12:00:00,0.9875835048977767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834753019247825,0.0,2.523880959281488,0.0,0.0
2026-01-05 13:00:00,2.278993063662588,1.9028858987076167,3.6594803887928093,1.6494617216926182,3.961600589091063,0.0,0.0,0.9367783499370145,0.9577927471830077,5.710059262113546,4.821836622188479,2.407022692922259,2.2456994628077074,0.0
2026-01-05 14:00:00,1.5274859895378003,0.8779688242177232,3.6594803887928093,1.3052950916779733,2.786496625803309,1.1341141507428623,1.0821127246487225,1.9432517340336437,1.0570759063088877,2.368441530942168,3.8279504871565218,1.718124132185031,1.763821387670289,1.414012167731289
2026-01-05 15:00:00,1.1326836755230625,1.7502683421152314,3.6594803887928093,1.234620095743153,1.0015281566807293,3.672098455604185,3.2981296039640515,0.9367783499370145,0.9577927471830077,3.9822684741590377,3.0465904058442974,1.420677233152431,2.0365195177538458,1.2103065571697447
2026-01-05 16:00:00,1.532306509270806,0.8779688242177232,2.2407534638193907,1.2768792656122163,4.121072788456699,3.4834322336978336,2.4438024120719817,0.9367783499370145,1.979022476940131,1.3373627523814056,5.119334942728483,1.0770222400292708,2.1409460625910492,1.1369658545510672
2026-01-05 17:00:00,0.7492012795776238,1.331041279150306,2.0024252536862357,2.8788986651572177,3.8644652449505053,2.7893369477848338,3.4899366625864103,3.983754923645752,4.310067362323534,1.3373627523814056,4.296620286934568,1.495893682330718,0.632619484363352,1.6206186033159593
2026-01-05 18:00:00,1.2138168596328311,2.06441329536282,0.0,0.6397552589238261,2.976197128958846,3.0700973879884836,1.928864574597818,0.0,1.247262966603782,3.9256067990937153,0.0,3.067692990527097,2.692181602337252,1.1205675660894312
2026-01-05 19:00:00,1.803671108687291,1.787679111717901,0.0,0.0,0.9282469163258905,0.0,1.0821127246487225,0.0,0.0,0.0,0.0,0.0,1.050544652575034,1.2062380573815898
2026-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7481703816384553,0.0
2026-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.8645147696132289,0.0,0.0,0.0,0.0,1.2662016418323,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,3.9805691475063503,2.4761079581789995,4.328110349720671,0.0,0.8010925917623848,0.9697271612829858,1.6368363472305383,2.2140130458767064,0.0,1.7878585749644387,0.0,3.632201316407218,2.2316625740408704
2026-01-06 07:00:00,0.0,2.8377770080191222,1.2819132065406018,2.802279571674667,0.0,0.8010925917623848,2.490126177905301,2.0778791777455656,2.324429856433016,1.8050070049900768,2.529353408687299,0.0,4.04006279611427,2.009580956360688
2026-01-06 08:00:00,3.716431361129582,0.884570921668078,4.93564142761032,3.5684206309034825,1.995358754958652,0.8863390468629905,2.708538739900596,0.8145709814791737,0.6971042803293978,2.4199791544249454,2.6230826923894015,4.303182961455083,4.629062804679899,2.129805735113175
2026-01-06 09:00:00,1.8778348523552457,0.884570921668078,3.6743488928131396,1.8667922184476178,1.5032008899469376,3.604916662930731,2.674520895517668,3.166235382101585,1.7914316708976143,1.3137423635025014,2.2356263428413574,2.887585846836308,3.3323374474965934,2.0865540414920027
2026-01-06 10:00:00,4.1115933849818775,2.4289646933921443,1.8404647835325791,2.444617946522028,2.6670637390753096,2.0289063499235565,0.9888744068004736,0.8145709814791737,0.6971042803293978,2.1637470250785436,2.026601855155186,3.3035242827468214,4.164290438610398,3.0592830298418514
2026-01-06 11:00:00,3.220276922041149,2.51884806120157,1.1299798677027644,2.837365352783698,4.189106390141566,3.4332841877395026,1.8941022823349085,2.135221385459882,0.7246018504589159,0.7983780875904002,2.486393792143152,1.8766979790352893,4.060351653293844,2.711467140735658
2026-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,2.974986104835853,0.0,0.0,0.0,0.0,0.0,2.7148575866672555,0.0,1.6289345084390336
2026-01-06 13:00:00,3.7598342444537582,3.0572221864233473,0.0,0.0,3.5662533764112156,3.863077875815827,4.11153753760217,1.4265216675631838,1.8080741192040966,0.0,2.4445872037614693,3.880165223321995,1.823341401486231,3.808653218394819
2026-01-06 14:00:00,1.1596551004213518,2.3473568311707447,2.2011174720762123,4.72492173579794,2.8249871049547925,3.707364374620561,2.8818604825119545,2.438650614673282,2.7604056353792403,0.8870867639893336,3.2384759507617353,5.126840930304036,2.608103495720853,2.0337308337826387
2026-01-06 15:00:00,1.7078718092681393,4.1464261953191155,3.197426823932625,3.841169990568936,0.9777138104120053,4.033604439815096,2.3779848757863804,0.7331138833312564,0.6196482491816868,3.667827934754436,0.931225827466705,4.815795572850738,1.0367708124548909,2.4878708119297057
