date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_14,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-02 11:00:00,0.14506568882699977,0.46205075795025674,0.17331929451840605,0.28481324671856884,0.25744142426846406,0.17729135198297274,0.13789267530219607,0.3772218829528132,0.12555580268127986,0.40425556579641664,0.123259004,0.123259004,0.4811882741040558,0.2558538382691246,0.123259004
2026-01-02 12:00:00,0.2553198515027284,0.123259004,0.123259004,0.4720417385983013,0.433378190049563,0.21578824528925494,0.3987092573378842,0.123259004,0.46499455214635865,0.123259004,0.123259004,0.123259004,0.26583022204116175,0.2555932332951986,0.44257648736651184
2026-01-02 13:00:00,0.123259004,0.21862165894553443,0.42789402406889876,0.27842840987081763,0.18327839334681506,0.33240848959274183,0.123259004,0.5546655180000001,0.266250714043099,0.2976723465222429,0.2940172220723605,0.24065234267123034,0.27092437584040435,0.123259004,0.3088921455294431
2026-01-02 14:00:00,0.2998679309203736,0.4153378647617373,0.5546655180000001,0.48295660341666014,0.5139952879119015,0.5546655180000001,0.2510949076551417,0.1408544571031584,0.123259004,0.4071308952609943,0.15182815182972217,0.21307896182145092,0.4285902909320254,0.32898627593631474,0.5546655180000001
2026-01-02 15:00:00,0.13560070475735456,0.1442233649117268,0.5439618875392993,0.123259004,0.35781945243703683,0.2961239650869208,0.24043019235293453,0.234845756567357,0.123259004,0.23773649810342462,0.3267416790262695,0.16694115687630842,0.18058103094476813,0.4853216134111722,0.123259004
2026-01-02 16:00:00,0.18758024001597676,0.26619366919199366,0.17801412643061454,0.42825312089696516,0.123259004,0.2620907757004022,0.5546655180000001,0.27006603120524025,0.3468118896936589,0.22739770068104376,0.3163254206617551,0.123259004,0.4223203335997388,0.1334534269648689,0.2571148389408776
2026-01-02 17:00:00,0.13542102838727277,0.32037850265432644,0.18954685339730162,0.2728337273595737,0.3937541725246486,0.2574852958119885,0.23306256802583233,0.2129423099142569,0.3298299271883002,0.38870415169368494,0.3712283253584614,0.4417837300986621,0.123259004,0.23561100343702088,0.123259004
2026-01-02 18:00:00,0.5483003887495275,0.5546655180000001,0.18535941739989256,0.1818889688232095,0.29181043621172925,0.4790353587058629,0.5546655180000001,0.19220739866712402,0.43492997916405823,0.123259004,0.123259004,0.123259004,0.123259004,0.21368572255929844,0.31199688739716874
2026-01-02 19:00:00,0.23438639931758204,0.35864503161150485,0.20596211339954223,0.0,0.2842682168047356,0.19009254046960847,0.31361626006775034,0.435271001890961,0.123259004,0.13994922432327908,0.19657691843570244,0.123259004,0.123259004,0.21989993728886822,0.123259004
2026-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.5546655180000001,0.33143313847329103,0.2904746455896711,0.123259004,0.123259004,0.34711662359855444,0.0,0.2906327061235811,0.35962961804012167,0.26384005281750195
2026-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34357456230565453,0.0,0.30067302532491974,0.0,0.0,0.28148862804462643,0.0
2026-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276170239741575,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 07:00:00,0.1209049010004,0.0,0.23385894281577552,0.0,0.0,0.4455076118154892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 08:00:00,0.1209049010004,0.1209049010004,0.28308074341052497,0.3431199174030818,0.0,0.2132690826279173,0.1209049010004,0.0,0.0,0.42123659010740166,0.3775770531381256,0.1209049010004,0.1209049010004,0.0,0.43855698123857006
2026-01-03 09:00:00,0.26462644135959484,0.4353827875917121,0.2592752176441197,0.1209049010004,0.41324196120663714,0.24536729170057717,0.17043021917283238,0.1209049010004,0.2423424248851849,0.2230079743130151,0.1209049010004,0.24796268770937205,0.25166729059335763,0.0,0.49856359143363504
2026-01-03 10:00:00,0.35401038215967096,0.1209049010004,0.1209049010004,0.19371464968271673,0.378880067783345,0.3626764612742851,0.5113936491199728,0.21512738556188837,0.1209049010004,0.1209049010004,0.25139300261383446,0.3953033774078829,0.15333273151714563,0.12587427422009037,0.1646525531210788
2026-01-03 11:00:00,0.260419206743887,0.1965948731130588,0.23822691124820938,0.1209049010004,0.2002744345252298,0.20173999657606853,0.33918865742674725,0.40940462217799906,0.22740006068416024,0.1209049010004,0.1209049010004,0.3988325056567565,0.40553391226769786,0.12548959835683998,0.36119978463591573
2026-01-03 12:00:00,0.21305137367920043,0.2540174195775921,0.35426260506903945,0.4149741392263129,0.35171528421973763,0.46253716873553313,0.5440720545018,0.3674497931822927,0.1209049010004,0.3032869410232855,0.1570156691303204,0.4291479951660901,0.5440720545018,0.1209049010004,0.3487059764408601
2026-01-03 13:00:00,0.18244470434997215,0.4186815414266094,0.28264107947731004,0.4360269538633635,0.15299016810569416,0.43661349918052905,0.12870267084921724,0.15501675109772114,0.1209049010004,0.1209049010004,0.37334090993019864,0.1209049010004,0.26692062822622914,0.13691571682504025,0.3133810100490204
2026-01-03 14:00:00,0.1209049010004,0.2829928591347573,0.5440720545018,0.3952558784156011,0.4528175942431098,0.12422413021296275,0.2583121082728122,0.2110740325612864,0.25381600505989965,0.1209049010004,0.1209049010004,0.1209049010004,0.299052478830865,0.3149895371177014,0.1209049010004
2026-01-03 15:00:00,0.1209049010004,0.23772234843763024,0.3308194204603828,0.1451622441882458,0.48460741013058856,0.3599129757724807,0.5440720545018,0.17467846830113284,0.5440720545018,0.188207845676552,0.3497867301031063,0.15824922924268864,0.1209049010004,0.4296550197048131,0.2218857845656087
2026-01-03 16:00:00,0.15611580289598767,0.5440720545018,0.1209049010004,0.5073466641995336,0.40358825968892775,0.28084514563869156,0.3708438660641338,0.1209049010004,0.1209049010004,0.24244541025219335,0.2507063329869475,0.3286613552105121,0.28808897294814273,0.20696950549189977,0.25426266341603215
2026-01-03 17:00:00,0.4065997772358954,0.3069326209428689,0.12110171886921973,0.4431074320345597,0.42054509084721164,0.2171738323675346,0.1209049010004,0.2693174766218503,0.28900237178278737,0.1209049010004,0.15538637266226316,0.22688951377269959,0.36160105386291125,0.1209049010004,0.382252041652114
2026-01-03 18:00:00,0.2888465195809732,0.4255279580725677,0.1945366559704381,0.4235994558013547,0.349116937633562,0.34677362807817713,0.2719984925766039,0.3183796880876103,0.14528732673818773,0.38044809573765265,0.1209049010004,0.36627082529796107,0.18015101260012809,0.1209049010004,0.32463894968260015
2026-01-03 19:00:00,0.1209049010004,0.3083316627225626,0.1209049010004,0.0,0.16306259055154967,0.3050119697523535,0.30978588593763695,0.29621049318270815,0.1209049010004,0.12949759539938666,0.1541500025754699,0.5300690080005569,0.31046671564999295,0.2641361951172782,0.1209049010004
2026-01-03 20:00:00,0.0,0.32979719556246456,0.17847615222191218,0.0,0.0,0.2619096013872561,0.5440720545018,0.0,0.20618652429271966,0.1209049010004,0.1209049010004,0.22740656970389228,0.0,0.48034793937310627,0.0
2026-01-03 21:00:00,0.0,0.5440720545018,0.0,0.0,0.0,0.12453305843622918,0.0,0.0,0.0,0.5214896003001772,0.0,0.0,0.0,0.1209049010004,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941746551474731,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.3915848106094007,0.3781606210532262,0.0,0.13050301525000002,0.0,0.0,0.0,0.5872635686250001,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.3956791005382529,0.5872635686250001,0.26690883932922005,0.17863752924021,0.31879780835185345,0.0,0.3425505373483362,0.30465606633061304,0.1550618554560652,0.1564774512363679,0.3658958371343433,0.0,0.24503487341706442
2026-01-04 09:00:00,0.4342245551255985,0.13050301525000002,0.13050301525000002,0.5872635686250001,0.30581601356227844,0.15854910280236756,0.45355842093285414,0.13050301525000002,0.3443104858513021,0.22462378695995908,0.13050301525000002,0.4162925915839533,0.32082676510424923,0.13050301525000002,0.5872635686250001
2026-01-04 10:00:00,0.4164608780763139,0.24850907580327322,0.5308528104336164,0.15356199974437737,0.48474051810909846,0.47678758310695063,0.41900454016807237,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.1960754797396282,0.44497041840346746,0.13050301525000002,0.4462256406640549
2026-01-04 11:00:00,0.13050301525000002,0.13050301525000002,0.47329208575188125,0.2714154547394775,0.535559443286466,0.2090085586973346,0.35140349186323067,0.19458279130048448,0.13050301525000002,0.2861362381166792,0.31703617005148416,0.13050301525000002,0.36279166865045226,0.13050301525000002,0.5872635686250001
2026-01-04 12:00:00,0.19548374307736233,0.14911419743685594,0.18092215932814368,0.22636810456407466,0.13050301525000002,0.2924698432663203,0.161572051143825,0.32347565553315905,0.13050301525000002,0.5239427323653973,0.3669714219103035,0.13050301525000002,0.13050301525000002,0.29462348047425907,0.47735985439146716
2026-01-04 13:00:00,0.30957593589390936,0.13050301525000002,0.26082651472454377,0.23925740678990098,0.13301196182975997,0.4753369533028929,0.13050301525000002,0.13050301525000002,0.13963631409091706,0.13050301525000002,0.13050301525000002,0.5184801181457733,0.13050301525000002,0.5077130822862302,0.13050301525000002
2026-01-04 14:00:00,0.42434609680161056,0.13050301525000002,0.42160109584317734,0.31432605278308373,0.48918626135869403,0.28230428326172435,0.35089751706802114,0.5872635686250001,0.4353568120805916,0.4935555844540596,0.36507551385938625,0.543801321484834,0.13050301525000002,0.2360868921141022,0.15162921172969648
2026-01-04 15:00:00,0.1652073121639092,0.13050301525000002,0.2757085012672549,0.13050301525000002,0.4329725220621444,0.5872635686250001,0.49417221435039366,0.347136906975267,0.31228017765940747,0.18288029521147212,0.2176031355958626,0.46748816062845616,0.5119855680412297,0.27022047657844694,0.13050301525000002
2026-01-04 16:00:00,0.2174931274811995,0.2586412792674973,0.13050301525000002,0.5640356633606205,0.2570222993900944,0.3744143352834752,0.13050301525000002,0.13050301525000002,0.21349252189302806,0.13125342833686685,0.13050301525000002,0.2751215034887725,0.34544552497682934,0.13050301525000002,0.5281356623109758
2026-01-04 17:00:00,0.13050301525000002,0.15294731478879034,0.13050301525000002,0.4531749626427738,0.17754142583401494,0.28492089981528035,0.13050301525000002,0.361231977827786,0.15699380821814926,0.17419197590299182,0.5811570613904473,0.13050301525000002,0.20202136707289697,0.5066293133255525,0.5872635686250001
2026-01-04 18:00:00,0.13050301525000002,0.42068456926967,0.15417106833965505,0.5271681570586597,0.46003427033495725,0.19109321047227257,0.36385354451109414,0.27873389571380874,0.13050301525000002,0.3254461160297132,0.4968381425505405,0.13050301525000002,0.13050301525000002,0.24180785622640977,0.3992975608388985
2026-01-04 19:00:00,0.39530638954461783,0.0,0.1307607209887859,0.34970804998605737,0.5308581868083165,0.31987632143507017,0.5742193366928466,0.4617794078280556,0.13050301525000002,0.49132397650726906,0.3148874333182127,0.39398787077597885,0.0,0.0,0.4063851796185028
2026-01-04 20:00:00,0.0,0.0,0.13050301525000002,0.13050301525000002,0.15114458541214043,0.3098157679144334,0.0,0.13757376088178172,0.17911743496281282,0.13050301525000002,0.0,0.20558416517254713,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,0.36030011779931376,0.3352715179019835,0.49044196240834054,0.19248721626340445,0.0,0.30451181391488974,0.13050301525000002,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965404912493428,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965585893954733,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,0.36809122207039535,0.0,0.0,0.0,0.0,0.0,0.0,0.21675272819959404,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,0.0,0.0,0.13230007878593508,0.0,0.5517889108218,0.3737280271714615,0.0,0.0,0.0,0.42845686661333665,0.13603971018970457,0.20568359877095388,0.12261975796040002
2026-01-05 09:00:00,0.0,0.0,0.5517889108218,0.35936587430533506,0.5443863469623861,0.41914050370415773,0.32916545130730207,0.27691981939181415,0.0,0.12261975796040002,0.28589785061260165,0.34442716866173545,0.2618982849217242,0.29330083048106564,0.3085898251921327
2026-01-05 10:00:00,0.12745239083853419,0.17568430412721295,0.24345122173842926,0.17210381607175962,0.510488949274188,0.46132905049145556,0.12261975796040002,0.3954626714165929,0.12261975796040002,0.2533609257684462,0.2293968321439181,0.12261975796040002,0.47587246584619036,0.3408636011218777,0.12261975796040002
2026-01-05 11:00:00,0.2959188751708807,0.27066290367430923,0.20751528288486315,0.15579094199229643,0.39315031935667333,0.1458625620569009,0.32626123519101097,0.21856956478573242,0.25436225901180803,0.5517889108218,0.5235423847517336,0.213812745878668,0.33785178546934563,0.2474618416119921,0.2143453548580427
2026-01-05 12:00:00,0.49286029690099,0.2908908757783522,0.2212271096710085,0.24528460224937915,0.12261975796040002,0.5517889108218,0.4951304878112928,0.12261975796040002,0.12261975796040002,0.15967868156001375,0.21715703293691183,0.12261975796040002,0.21413484162575044,0.30031854225685206,0.20596581061120384
2026-01-05 13:00:00,0.22943351725044106,0.20104844835995742,0.16860862027196208,0.15444234662696754,0.5517889108218,0.28166002882760105,0.21803734646102813,0.161104080350142,0.12261975796040002,0.2489062712366609,0.3651251656031258,0.25160852317974897,0.16071736712168586,0.3205593947267457,0.2403951307278628
2026-01-05 14:00:00,0.49731368427927586,0.29480773593837056,0.4105200453214147,0.24031447598436448,0.3375547682713419,0.12261975796040002,0.2479733830683801,0.2734214670893853,0.5214542634806174,0.3117343663269581,0.12261975796040002,0.2870755999226481,0.12261975796040002,0.12261975796040002,0.4300051513526135
2026-01-05 15:00:00,0.12261975796040002,0.33172056608643796,0.4383416404860154,0.5370588548757448,0.4087425078035726,0.40401863108449,0.5517889108218,0.12261975796040002,0.12300513245192082,0.1997474770143138,0.12261975796040002,0.12261975796040002,0.17422523279228092,0.42740461548511754,0.21195208937893795
2026-01-05 16:00:00,0.3729966638835454,0.5031089694919615,0.402047045330698,0.24925478665751186,0.12261975796040002,0.13232751481317925,0.2146841835475985,0.1516820645862399,0.2935733922800639,0.3365566167930915,0.35992998511094526,0.1786669985407004,0.45649931177632297,0.12261975796040002,0.16781587375727003
2026-01-05 17:00:00,0.24999952273255735,0.34063834133372,0.17427762527322802,0.3651099332230752,0.18609708625245686,0.12261975796040002,0.3430048056443444,0.3449454203363858,0.14839976863187074,0.12261975796040002,0.3388379338599521,0.2919256954706378,0.4315023417318706,0.24442822880224507,0.1519253881898899
2026-01-05 18:00:00,0.18538329007744847,0.5109473922416113,0.12261975796040002,0.3594351377474279,0.2628285680899525,0.12261975796040002,0.43444476244844527,0.12261975796040002,0.4482629419032342,0.3894420841574641,0.12261975796040002,0.3062422571693591,0.3253838707439396,0.13362267856900925,0.2567168170889499
2026-01-05 19:00:00,0.2507884842293099,0.0,0.4411738836378084,0.3161468299910851,0.19800155559719526,0.1356680619878062,0.3074263434045582,0.3148706991166767,0.24852400627910332,0.4088642609640337,0.4708295869153465,0.24706072377051244,0.12261975796040002,0.18774614667254305,0.14837242568986878
2026-01-05 20:00:00,0.12261975796040002,0.0,0.30430473246566375,0.0,0.3513055192725601,0.5517889108218,0.0,0.3424884627069434,0.24639777414330274,0.12261975796040002,0.12261975796040002,0.21513354097016424,0.12261975796040002,0.12261975796040002,0.16693436546983645
2026-01-05 21:00:00,0.19866214005979912,0.0,0.12261975796040002,0.0,0.0,0.31055586846038136,0.0,0.0,0.0,0.0,0.0,0.285363882806386,0.3750540642816933,0.3735063261897872,0.12261975796040002
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22747537396524464,0.30809303242162045,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
