date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5
2026-01-02 19:00:00,1.613966984066995,2.3481014945935934,4.2177041428405655,2.1007399771388484,2.5756331545629814,1.882240415845978
2026-01-02 20:00:00,0.0,0.0,2.8146513569047906,1.3843901205964055,1.3517490937354675,2.8543336743249883
2026-01-02 21:00:00,0.0,0.0,0.0,4.924856534225605,0.0,2.554429348536203
2026-01-02 22:00:00,0.0,0.0,0.0,4.167801266740197,0.0,0.0
2026-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 07:00:00,0.7143048780301126,0.0,0.0,0.0,0.0,0.0
2026-01-03 08:00:00,0.7143048780301126,1.1459141000025486,0.0,0.0,2.945462616321802,3.1894687122599534
2026-01-03 09:00:00,1.5634102203870361,4.126476851406602,1.0061037619154043,1.5772201297043715,1.8102553396528749,0.8192985818493008
2026-01-03 10:00:00,2.091489598499574,1.1459141000025486,1.7901712016134521,0.8827181965414151,0.8868149896410474,2.3343965622384233
2026-01-03 11:00:00,1.5385539227171239,1.8632895376815262,3.4068389875897327,1.5069618006310468,1.1981195895846501,0.873188473430254
2026-01-03 12:00:00,1.258705265302403,2.4075297223829097,3.0577140891461365,0.5684894442929841,2.26999354045578,1.6948590840885032
2026-01-03 13:00:00,1.0778813861938952,3.9681855554388616,1.28996372478569,0.5876049212864389,0.979011398271533,3.1607629601022835
2026-01-03 14:00:00,0.7143048780301126,2.6821535338876004,1.756441438233031,1.6311683912190391,0.6923930879028872,0.8192985818493008
2026-01-03 15:00:00,0.7143048780301126,2.2530880775420186,1.453577668309815,2.5582024993184285,1.6109634306678235,3.0011506865775215
2026-01-03 16:00:00,0.9223305145076184,5.156613450011468,1.0061037619154043,0.7666828698104259,1.9215688280183936,2.329743422069146
2026-01-03 17:00:00,2.4021871891247515,2.9090501309620804,2.2411111885192403,1.7966131159528813,0.8646106826336901,1.6838183382242229
2026-01-03 18:00:00,1.7065021866899093,4.033074615387473,2.6493797956241494,1.1208713931779266,2.7118767870138023,0.9515078018961652
2026-01-03 19:00:00,0.7143048780301126,2.9223099879949928,2.464900008552622,0.9758247401863364,1.27474404547662,1.6754402141749152
2026-01-03 20:00:00,0.0,3.125756304412141,0.0,1.4072167000199545,0.8904259574837445,0.8192985818493008
2026-01-03 21:00:00,0.0,5.156613450011468,0.0,0.0,3.1157688955629923,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,1.030585150331394,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.0,2.9606112988056106,2.118961089491409,1.9966810798846597
2026-01-04 09:00:00,3.3220515422495605,0.7740676428802672,0.3720254130691805,2.972372197600782,1.7003801848485371,1.0196585419451598
2026-01-04 10:00:00,3.1861498525799608,1.474010651576829,0.3720254130691805,0.8720895822994071,0.9880810789845633,1.3901961014148256
2026-01-04 11:00:00,0.9984183021480226,0.7740676428802672,0.5546978602068496,1.4133771994196234,2.022099591748518,3.2622341641298265
2026-01-04 12:00:00,1.4955558420389858,0.8844583024293752,0.9221332100029577,0.8720895822994071,3.0714771308761377,3.652393012218419
2026-01-04 13:00:00,2.368422520422049,0.7740676428802672,0.3720254130691805,1.6046320529301306,1.1160306107240605,1.084726557575243
2026-01-04 14:00:00,3.2464760195784397,0.7740676428802672,1.6741143588113125,3.580791493194006,3.0714771308761377,3.637579723535725
2026-01-04 15:00:00,1.2639248510629992,0.7740676428802672,0.9895844242497789,2.758328881908192,1.4820554204355307,2.4853345443012964
2026-01-04 16:00:00,1.6639394779703578,1.5341089630044282,0.3720254130691805,2.0981779628769215,1.212039111888741,1.6356965437731408
2026-01-04 17:00:00,0.9984183021480226,0.9071941151445936,1.029765293221293,1.7206239307743656,1.4366141986614158,4.588463438753219
2026-01-04 18:00:00,0.9984183021480226,2.4952550889867195,0.7945877150092253,1.2786237194145622,2.2276961883671578,4.588463438753219
2026-01-04 19:00:00,3.0243066301673225,0.0,1.3163962121103092,0.8720895822994071,3.0714771308761377,3.2454454503957075
2026-01-04 20:00:00,0.0,0.0,0.3921820129709647,1.8684656060777385,0.8989699048110477,0.0
2026-01-04 21:00:00,0.0,0.0,0.8680729187683062,0.8720895822994071,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,2.6531480435913015,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,2.8998029012887576,0.0,0.0,0.0
2026-01-05 09:00:00,0.0,0.0,2.1486558066685477,0.0,1.1296127796053044,3.216203540391406
2026-01-05 10:00:00,1.355860680035222,2.6261193490896075,3.0684447473860956,1.592548588566359,3.2038444477941015,2.738392397157234
2026-01-05 11:00:00,3.148036413320394,4.045854249479196,1.6959088214390325,4.529843037654899,5.083257508223871,4.666303324246011
2026-01-05 12:00:00,5.243133478485503,4.348220867824379,0.9514221680938073,2.7526670244302687,2.340813382978867,2.634884308089815
2026-01-05 13:00:00,2.4407536231796083,3.005261186908414,1.2500268795587748,2.288306269677828,3.1628067327347025,3.8862037452899836
2026-01-05 14:00:00,5.2905093872421505,4.406769878818863,2.121511649905429,7.166468648548615,3.7415994192704,1.323896047883164
2026-01-05 15:00:00,1.3044502917529919,4.958540840733057,0.9514221680938073,2.8238161299143076,2.7099400568643732,1.0369562942768913
2026-01-05 16:00:00,3.968003322783563,7.520445301286989,1.1769202708440454,5.039105459805619,3.970270000679992,3.842269756176982
2026-01-05 17:00:00,2.6595383630744958,5.091843256358996,2.6764750244937057,3.153634037551968,1.7072342381581596,3.663900987002021
2026-01-05 18:00:00,1.9721396522879606,7.637613614936079,0.9514221680938073,7.048166870593139,4.4574679921283815,1.0369562942768913
2026-01-05 19:00:00,2.6679314725679357,0.0,2.443121469213379,4.454017564633126,4.6363913523876645,4.666303324246011
2026-01-05 20:00:00,1.3044502917529919,0.0,2.6574111803498144,4.426402700249466,1.166453797643005,1.0369562942768913
2026-01-05 21:00:00,2.113402365750627,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,3.506732422532374
2026-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,1.007630083414036
2026-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,1.007630083414036
2026-01-06 09:00:00,1.359534081172543,0.0,4.649357096777117,3.8434776720062973,8.109252809146934,4.5343353753631614
2026-01-06 10:00:00,3.488843044627803,2.2181642008684936,3.8364455619409727,3.0779695412832915,2.9923404645256295,2.811496097084495
2026-01-06 11:00:00,2.607388594084199,1.1126745359541796,7.958432510090715,4.642646478734348,2.9934878016875244,2.486678324111256
2026-01-06 12:00:00,1.3174587930817254,1.6868659760601645,2.033526398865862,1.6981959149248929,7.3718991963828495,2.6567368026297733
2026-01-06 13:00:00,2.8846279276513713,2.6162889183247793,1.7685405577979367,1.3837648433163103,5.882026334856681,2.3888650118549033
2026-01-06 14:00:00,2.259294602919992,2.2655759193249296,4.365873925943645,2.1991756834722733,8.109252809146934,4.0828180639051315
2026-01-06 15:00:00,3.5688414876085024,1.3997777638586693,1.7779521159706122,1.4635846298595987,1.8020561798104298,2.10884462147963
2026-01-06 16:00:00,1.100746725684924,1.1126745359541796,1.7685405577979367,1.1333401628802764,6.386659784522093,3.934515595112127
2026-01-06 17:00:00,1.6211150205422555,1.1126745359541796,1.7685405577979367,2.7835691233872124,2.6798394004353985,3.512580880216269
2026-01-06 18:00:00,1.5242836531692452,1.2473231822839763,3.231840302936858,5.100030732961244,5.958721403390239,3.458981452131309
2026-01-06 19:00:00,1.100746725684924,2.287997775073791,7.958432510090715,3.190729792236528,0.0,3.159397335324147
2026-01-06 20:00:00,2.558360138969325,5.007035411793809,0.0,3.246703911634847,0.0,1.007630083414036
2026-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,1.7331885707929389
2026-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,2.552773381316881
2026-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,1.4466702240361968
2026-01-07 09:00:00,1.2868052698205297,4.9646221506383394,1.9335907740963398,4.960534083238198,4.896270588906917,0.8829788910277979
2026-01-07 10:00:00,1.3885162765094672,5.784721631738266,1.8846218932042396,6.442188798409351,4.49565239907043,2.5332450221128706
2026-01-07 11:00:00,0.9561502262115212,4.4415502082195335,2.395172617599213,5.529767449758641,1.3106115871785369,1.5021460289053976
2026-01-07 12:00:00,1.6253071846936185,7.84565852393276,1.3863323286290847,3.2934918404083415,4.5164525596540885,0.9150928277252235
2026-01-07 13:00:00,2.3631534135929266,3.550496461002523,1.3863323286290847,6.37583426206449,3.2777775574398227,2.497899614878868
2026-01-07 14:00:00,4.297554643229144,1.7654565968085036,5.401842165063739,4.464578998227902,5.897752142303415,1.7778657960831685
2026-01-07 15:00:00,2.0636578041159925,2.619586786567898,3.26389019818008,5.565950588446457,5.446669188377554,3.9734050096250906
2026-01-07 16:00:00,2.1719490541644673,5.626746885997255,4.682205394742769,6.442188798409351,3.2316856217354544,3.039748244153054
2026-01-07 17:00:00,1.7386457152176507,1.8904881600882983,3.3069062433240104,4.184896558941717,1.3106115871785369,0.8829788910277979
2026-01-07 18:00:00,0.9561502262115212,3.0013161763840466,1.3863323286290847,1.4315975107576338,2.452962031856313,1.3811894044839332
2026-01-07 19:00:00,1.8012039807945008,0.0,5.152882354023405,3.1687231583830537,2.958232587677891,0.8829788910277979
2026-01-07 20:00:00,1.9144175952198568,0.0,3.0742756418835215,3.1345911074638346,1.3106115871785369,1.762549750619357
2026-01-07 21:00:00,0.0,0.0,0.0,0.0,4.683839473496099,1.99771245118278
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00,0.0,0.0,0.0,0.0,2.0820107747731664,0.0
2026-01-08 08:00:00,0.0,1.0018524226620367,0.9665378349760402,0.0,3.8408625079338727,5.458127710284874
2026-01-08 09:00:00,0.0,1.0018524226620367,2.2477081801533494,3.7474997749867516,5.073156139283641,5.1030404694919556
2026-01-08 10:00:00,0.0,3.2313032857613337,1.074283108356701,0.9745169398730744,5.073156139283641,5.30743136913695
2026-01-08 11:00:00,1.3912589846864971,4.3032666913050415,2.283769131295369,3.1080309838470557,5.073156139283641,5.623867147536263
2026-01-08 12:00:00,4.8415160748353445,1.0018524226620367,3.170583595041857,1.9156418369087822,1.727653405184918,3.5940647211525167
2026-01-08 13:00:00,4.099189597683049,1.0018524226620367,2.53003488096154,2.1368950008780816,1.1273680309519203,5.623867147536263
2026-01-08 14:00:00,4.173441114872425,1.184155913270956,2.9551805708071686,0.9745169398730744,2.303289885087972,5.125875368156263
2026-01-08 15:00:00,1.3912589846864971,2.9352418421949737,1.8593717656882218,1.3347766281657136,2.1633957853756227,3.795803755525175
2026-01-08 16:00:00,5.335219758251314,3.551064388996585,1.030337760548459,4.287925329597747,2.4176368528251015,2.5267723214134015
2026-01-08 17:00:00,1.3912589846864971,1.3802504001607045,0.9869241669857036,0.9745169398730744,3.163002902081713,2.556438738121934
2026-01-08 18:00:00,3.785699079708678,1.0018524226620367,2.889344130301692,1.6568556340563516,3.912886980464842,3.2150466347371474
2026-01-08 19:00:00,6.260665431089237,1.0018524226620367,1.1455589593302058,3.049616600352342,5.073156139283641,1.2497482550080583
2026-01-08 20:00:00,1.3912589846864971,1.7324144903989172,3.9626888626648493,1.3364119025667693,3.287961826533546,2.834977407585377
2026-01-08 21:00:00,0.0,1.0018524226620367,2.2510889093358917,2.3920886204174887,3.517410026288914,5.6064363091426985
2026-01-08 22:00:00,0.0,0.0,2.1705861214033657,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00,0.0,2.238749046992341,0.0,0.0,1.0525568055578904,0.0
2026-01-09 08:00:00,1.5817488082541822,3.4886048840797534,0.0,0.0,2.543287284894462,1.2222796605995188
2026-01-09 09:00:00,0.785537282913722,2.9689327772236056,3.508112579854269,0.0,3.4159163533903865,1.0364511116363737
2026-01-09 10:00:00,2.0160450409409405,5.516469754700671,1.0419324012941997,5.0702161179482985,3.929938243341137,4.6149452004602285
2026-01-09 11:00:00,0.785537282913722,2.4181503487540765,1.0419324012941997,4.053069928512691,3.2501345509772106,2.059695298286931
2026-01-09 12:00:00,3.1701617547486913,3.5174349927618667,4.688695805823898,8.033405484160465,0.8733196096313638,4.664030002363682
2026-01-09 13:00:00,0.785537282913722,2.824379397541263,1.0419324012941997,5.134890494854885,1.403189883971639,1.0364511116363737
2026-01-09 14:00:00,1.1628984199675492,3.2562188333139277,1.0419324012941997,8.922447042445423,1.7311239449180722,4.664030002363682
2026-01-09 15:00:00,2.380532245886126,3.037005857535338,1.666854743181014,1.9827660094323165,3.356575829704495,3.042266279973551
2026-01-09 16:00:00,0.785537282913722,5.38586828237489,3.449566369028724,6.4392653762569045,3.0358766770808385,1.0364511116363737
2026-01-09 17:00:00,1.7521274067302484,1.281454584140066,1.0419324012941997,5.631211373271252,3.036951137623275,1.0364511116363737
2026-01-09 18:00:00,2.909826369940197,1.281454584140066,1.1913619090813004,1.9827660094323165,0.8733196096313638,4.4229799788598445
2026-01-09 19:00:00,0.785537282913722,5.19337578757551,1.0419324012941997,0.0,1.236677681079188,1.0364511116363737
2026-01-09 20:00:00,0.0,0.0,1.0419324012941997,0.0,3.1236638542385395,3.9072335717291056
2026-01-09 21:00:00,0.0,0.0,2.0162252797385984,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 07:00:00,0.0,2.2193195598946547,0.0,0.0,0.0,0.0
2026-01-10 08:00:00,0.0,1.5800997746650702,0.0,1.4420839707589996,0.0,0.0
2026-01-10 09:00:00,0.39852058640883714,2.3584305177529092,1.40085919373966,0.4686544947797679,0.3701296344083604,0.9560739233250547
2026-01-10 10:00:00,1.0490856121680492,0.8206403713135403,3.0614967439805048,1.9003511969464892,1.5355825127899305,2.0501353907560382
2026-01-10 11:00:00,0.9267134267742274,3.1666636718585925,3.788259286914626,1.2780924352179355,0.7386124080086135,0.8712933495413718
2026-01-10 12:00:00,0.9014227770440638,1.8229267311102955,1.0232967901987429,1.7013017299296749,0.9522408159306056,1.9296362687067603
2026-01-10 13:00:00,0.9536206309312883,3.6130517668672013,2.2684887147167414,0.8895636699410324,0.9782648486345691,1.5669717584180243
2026-01-10 14:00:00,0.39852058640883714,2.173309658057881,0.8992379385552621,1.226463087459875,1.155924959615689,0.9116312406425655
2026-01-10 15:00:00,0.8915010315428925,1.2152774749728565,0.8992379385552621,0.9299060526643073,1.575460456442117,2.2797553556868793
2026-01-10 16:00:00,0.9245852659047827,0.8206403713135403,2.238011845738111,1.6980514751626232,0.3701296344083604,0.8045178002339113
2026-01-10 17:00:00,0.39852058640883714,0.8206403713135403,1.18234744245004,0.4686544947797679,1.2911207169515022,0.692005134286912
2026-01-10 18:00:00,1.7801046647781826,0.8206403713135403,1.1713062669086989,1.0667187815652643,0.3701296344083604,0.89991187980566
2026-01-10 19:00:00,1.0229154427346208,2.2137708948671806,2.3164856122685373,1.8065721873990477,0.8564175607013276,1.6187607012385945
2026-01-10 20:00:00,0.39852058640883714,0.0,0.8992379385552621,1.713904998943642,0.0,2.7171118627869775
2026-01-10 21:00:00,1.1223119521559402,0.0,0.0,0.0,0.0,1.4533629790635607
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,1.2855743348511732,0.0,0.0,0.0,2.219740388400471,0.0
2026-01-11 08:00:00,0.9869076008381025,0.6741746799884849,1.2531298204400847,0.0,1.126238645855502,0.6975868133959401
2026-01-11 09:00:00,1.2089184199016234,0.5184027209636379,0.5645766273278406,1.1460869849664441,0.721541410451281,0.510598613718447
2026-01-11 10:00:00,1.7882749477464999,1.5177553537695858,0.9497508690375907,0.29271378601147824,1.8898346039325462,1.6307072302877215
2026-01-11 11:00:00,0.6298881468739709,0.8256643937882456,0.5645766273278406,0.29271378601147824,3.246936347030764,0.741659888353263
2026-01-11 12:00:00,0.39739443283255554,0.4474867980318023,1.3546286818077453,0.6883620522530498,0.7816495910040957,1.934707414120167
2026-01-11 13:00:00,0.39739443283255554,0.602567215034656,0.5645766273278406,0.747940086381901,2.0832706162024865,1.7286502880371886
2026-01-11 14:00:00,0.39739443283255554,1.4311402143752745,0.5645766273278406,1.0261303294508557,0.721541410451281,2.297693761733011
2026-01-11 15:00:00,0.7211739975751591,0.9982767628141721,0.8709324004663057,0.6298720188951197,1.3313142128382232,0.510598613718447
2026-01-11 16:00:00,0.9480529484532909,0.4474867980318023,1.6858542390684068,0.48554428072754424,1.973196257248715,1.8026259678147274
2026-01-11 17:00:00,0.9130864092017008,1.106862008288037,2.191153815933132,0.5747566027087,2.126058656441372,1.631474183988458
2026-01-11 18:00:00,1.2116974057439982,1.14887381965204,1.23606593483875,0.9927435421276825,1.8002451553675851,1.5500607788539174
2026-01-11 19:00:00,0.7700501014858061,0.0,1.001065928609515,0.29271378601147824,2.6365797162755764,0.7529682276832903
2026-01-11 20:00:00,1.5514572790543044,0.0,0.0,0.0,2.393130739497742,1.0708861877806075
2026-01-11 21:00:00,0.6194359583676007,0.0,0.0,0.0,0.0,0.0
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
