date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5
2026-01-02 19:00:00,0.23438639931758204,0.35864503161150485,0.435271001890961,0.18703912531069353,0.2348586574032791,0.29148635151570246
2026-01-02 20:00:00,0.0,0.0,0.2904746455896711,0.123259004,0.123259004,0.4420260566785545
2026-01-02 21:00:00,0.0,0.0,0.0,0.4384839953856546,0.0,0.3955824584049198
2026-01-02 22:00:00,0.0,0.0,0.0,0.37107967282157506,0.0,0.0
2026-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 07:00:00,0.1209049010004,0.0,0.0,0.0,0.0,0.0
2026-01-03 08:00:00,0.1209049010004,0.1209049010004,0.0,0.0,0.5143333638777096,0.4706738269084336
2026-01-03 09:00:00,0.26462644135959484,0.4353827875917121,0.1209049010004,0.33543919865549293,0.31610474808332306,0.1209049010004
2026-01-03 10:00:00,0.35401038215967096,0.1209049010004,0.21512738556188837,0.18773427938811163,0.1548546344576738,0.34448977638414247
2026-01-03 11:00:00,0.260419206743887,0.1965948731130588,0.40940462217799906,0.3204968344544683,0.20921429300243016,0.1288574986868389
2026-01-03 12:00:00,0.21305137367920043,0.2540174195775921,0.3674497931822927,0.1209049010004,0.3963837147935935,0.2501124429006284
2026-01-03 13:00:00,0.18244470434997215,0.4186815414266094,0.15501675109772114,0.12497033242867109,0.17095386746969474,0.46643768370050664
2026-01-03 14:00:00,0.1209049010004,0.2829928591347573,0.2110740325612864,0.3469127788302076,0.1209049010004,0.1209049010004
2026-01-03 15:00:00,0.1209049010004,0.23772234843763024,0.17467846830113284,0.5440720545018,0.28130461944686,0.4428835038734143
2026-01-03 16:00:00,0.15611580289598767,0.5440720545018,0.1209049010004,0.16305617879750678,0.3355421840225014,0.3438031067572555
2026-01-03 17:00:00,0.4065997772358954,0.3069326209428689,0.2693174766218503,0.3820991455530954,0.1509773433821113,0.24848314643257116
2026-01-03 18:00:00,0.2888465195809732,0.4255279580725677,0.3183796880876103,0.23838410050849573,0.47354486950796065,0.14041517846850676
2026-01-03 19:00:00,0.1209049010004,0.3083316627225626,0.29621049318270815,0.20753594422971433,0.22259436916969466,0.2472467763457779
2026-01-03 20:00:00,0.0,0.32979719556246456,0.0,0.29928329806302767,0.15548517759446223,0.1209049010004
2026-01-03 21:00:00,0.0,0.5440720545018,0.0,0.0,0.5440720545018,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.15422093362875036,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.0,0.4430378590908362,0.40514338807311306,0.2555491771985652
2026-01-04 09:00:00,0.4342245551255985,0.13050301525000002,0.13050301525000002,0.44479780759380205,0.3251111087024591,0.13050301525000002
2026-01-04 10:00:00,0.4164608780763139,0.24850907580327322,0.13050301525000002,0.13050301525000002,0.1889201826385714,0.17792699767643108
2026-01-04 11:00:00,0.13050301525000002,0.13050301525000002,0.19458279130048448,0.21150348536847416,0.38662355985917923,0.4175234917939842
2026-01-04 12:00:00,0.19548374307736233,0.14911419743685594,0.32347565553315905,0.13050301525000002,0.5872635686250001,0.46745874365280354
2026-01-04 13:00:00,0.30957593589390936,0.13050301525000002,0.13050301525000002,0.24012363583341712,0.21338401401725438,0.1388308739269459
2026-01-04 14:00:00,0.42434609680161056,0.13050301525000002,0.5872635686250001,0.5358441338230917,0.5872635686250001,0.46556283560188627
2026-01-04 15:00:00,0.1652073121639092,0.13050301525000002,0.347136906975267,0.4127674994019075,0.2833676169539721,0.31809045733836266
2026-01-04 16:00:00,0.2174931274811995,0.2586412792674973,0.13050301525000002,0.31397984363552806,0.23174075007936687,0.20934785736133144
2026-01-04 17:00:00,0.13050301525000002,0.15294731478879034,0.361231977827786,0.2574811299606493,0.27467929764549187,0.5872635686250001
2026-01-04 18:00:00,0.13050301525000002,0.42068456926967,0.27873389571380874,0.19133842914830537,0.4259334377722132,0.5872635686250001
2026-01-04 19:00:00,0.39530638954461783,0.0,0.4617794078280556,0.13050301525000002,0.5872635686250001,0.4153747550607127
2026-01-04 20:00:00,0.0,0.0,0.13757376088178172,0.2796047567053128,0.17188220907743498,0.0
2026-01-04 21:00:00,0.0,0.0,0.30451181391488974,0.13050301525000002,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.3970278129918428,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,0.3737280271714615,0.0,0.0,0.0
2026-01-05 09:00:00,0.0,0.0,0.27691981939181415,0.0,0.12261975796040002,0.38031506424210965
2026-01-05 10:00:00,0.12745239083853419,0.17568430412721295,0.3954626714165929,0.12261975796040002,0.34777813939795427,0.32381404577342615
2026-01-05 11:00:00,0.2959188751708807,0.27066290367430923,0.21856956478573242,0.34877947264131604,0.5517889108218,0.5517889108218
2026-01-05 12:00:00,0.49286029690099,0.2908908757783522,0.12261975796040002,0.2119441546113616,0.25409589518952175,0.31157424656641985
2026-01-05 13:00:00,0.22943351725044106,0.20104844835995742,0.161104080350142,0.17619026693543757,0.343323484866169,0.4595423792326338
2026-01-05 14:00:00,0.49731368427927586,0.29480773593837056,0.2734214670893853,0.5517889108218,0.4061515799564661,0.15655029421405517
2026-01-05 15:00:00,0.12261975796040002,0.33172056608643796,0.12261975796040002,0.21742234608142885,0.29416469064382184,0.12261975796040002
2026-01-05 16:00:00,0.3729966638835454,0.5031089694919615,0.1516820645862399,0.3879906059095719,0.4309738304225995,0.4543471987404533
2026-01-05 17:00:00,0.24999952273255735,0.34063834133372,0.3449454203363858,0.24281698226137877,0.18532071595171462,0.4332551474894601
2026-01-05 18:00:00,0.18538329007744847,0.5109473922416113,0.12261975796040002,0.5426801555327422,0.4838592977869722,0.12261975796040002
2026-01-05 19:00:00,0.2507884842293099,0.0,0.3148706991166767,0.34294121990861137,0.5032814745935418,0.5517889108218
2026-01-05 20:00:00,0.12261975796040002,0.0,0.3424884627069434,0.3408149877728108,0.1266188599503545,0.12261975796040002
2026-01-05 21:00:00,0.19866214005979912,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.4630830254205252
2026-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.13306301459840003
2026-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.13306301459840003
2026-01-06 09:00:00,0.16434634695599,0.0,0.34981243065860895,0.4512543915138956,0.5987835656928001,0.5987835656928001
2026-01-06 10:00:00,0.4217464037333125,0.2652668016606496,0.28864987549403104,0.36137773937556533,0.22095306870868098,0.3712732999615876
2026-01-06 11:00:00,0.31519238573473357,0.13306301459840003,0.5987835656928001,0.5450830707393702,0.22103778756663495,0.32837935229329607
2026-01-06 12:00:00,0.1592601045508839,0.20172967453196153,0.15300025306484138,0.19938150541168545,0.5443377078784608,0.35083649622157337
2026-01-06 13:00:00,0.3487062728341886,0.31287791648268515,0.13306301459840003,0.16246483410506454,0.43432616853573525,0.3154625741909724
2026-01-06 14:00:00,0.27311328184362066,0.27093669522003966,0.3284834737779238,0.2582004553078122,0.5987835656928001,0.5391582571644885
2026-01-06 15:00:00,0.43141696076319286,0.16739724241744672,0.13377112971456323,0.17183630241609513,0.13306301459840003,0.2784843637289448
2026-01-06 16:00:00,0.13306301459840003,0.13306301459840003,0.13306301459840003,0.13306301459840003,0.4715880745917016,0.5195741122537676
2026-01-06 17:00:00,0.1959673797892762,0.13306301459840003,0.13306301459840003,0.32681282375065307,0.19787813124617173,0.46385534596055267
2026-01-06 18:00:00,0.18426198621445486,0.14916543647765326,0.2431600516670302,0.5987835656928001,0.4399892977645808,0.45677725093428073
2026-01-06 19:00:00,0.13306301459840003,0.2736180900236652,0.5987835656928001,0.37461667628977285,0.0,0.4172155443473801
2026-01-06 20:00:00,0.30926561449257695,0.5987835656928001,0.0,0.3811884764523141,0.0,0.13306301459840003
2026-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.22887694590837024
2026-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.3708566744089313
2026-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.2101664457092244
2026-01-07 09:00:00,0.17263579805366386,0.3652695508707027,0.1789127834795434,0.4444794242328691,0.47922069605013684,0.12827563053440003
2026-01-07 10:00:00,0.18628118886950595,0.42560795327906126,0.1743817529731642,0.5772403374048001,0.4400103370028343,0.3680196727369198
2026-01-07 11:00:00,0.12827563053440003,0.3267847986210643,0.22162238549619193,0.49548452061151954,0.12827563053440003,0.21822574805643766
2026-01-07 12:00:00,0.21804868964444768,0.5772403374048001,0.12827563053440003,0.29510720667899065,0.44204614512492607,0.13294101440785708
2026-01-07 13:00:00,0.3170369946773326,0.26122597215412663,0.12827563053440003,0.5712947626713331,0.3208112815767607,0.3628848337894573
2026-01-07 14:00:00,0.5765532617196741,0.12989257160588663,0.49982583213368365,0.40004029188709617,0.5772403374048001,0.2582812095684989
2026-01-07 15:00:00,0.27685712848605565,0.19273476610369092,0.30200375806039176,0.49872664341140965,0.5330907579991075,0.5772403374048001
2026-01-07 16:00:00,0.29138531453937716,0.4139850416707099,0.4332387241493038,0.5772403374048001,0.3163000501998452,0.4416024286047091
2026-01-07 17:00:00,0.2332540110136823,0.13909170531196338,0.30598397997398613,0.3749798674456987,0.12827563053440003,0.12827563053440003
2026-01-07 18:00:00,0.12827563053440003,0.2208203118998325,0.12827563053440003,0.12827563053440003,0.2400827631859232,0.200653654971726
2026-01-07 19:00:00,0.2416467308416162,0.0,0.47678988607700895,0.2839275411392889,0.28953593434093333,0.12827563053440003
2026-01-07 20:00:00,0.25683529366090513,0.0,0.2844589556597336,0.2808692022415229,0.12827563053440003,0.2560561559357026
2026-01-07 21:00:00,0.0,0.0,0.0,0.0,0.45842907819704626,0.29021964953613527
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00,0.0,0.0,0.0,0.0,0.2172904537548626,0.0
2026-01-08 08:00:00,0.0,0.11765852221440001,0.11765852221440001,0.0,0.4008541969481008,0.5138596816407991
2026-01-08 09:00:00,0.0,0.11765852221440001,0.2736178691366152,0.4524552293376921,0.5294633499648,0.48042971697274345
2026-01-08 10:00:00,0.0,0.3794873983725111,0.13077456297639395,0.11765852221440001,0.5294633499648,0.4996722573083142
2026-01-08 11:00:00,0.11765852221440001,0.5053798225571609,0.2780076385460257,0.37524882081951394,0.5294633499648,0.5294633499648
2026-01-08 12:00:00,0.4094461440410763,0.11765852221440001,0.3859612804077061,0.23128544861633912,0.1803077087267544,0.33836602062788085
2026-01-08 13:00:00,0.34666772732375906,0.11765852221440001,0.3079860451114152,0.2579984991983831,0.11765852221440001,0.5294633499648
2026-01-08 14:00:00,0.352947164783527,0.1390684213316555,0.3597398531703602,0.11765852221440001,0.2403843968167159,0.48257952628113154
2026-01-08 15:00:00,0.11765852221440001,0.3447176546989652,0.2263449254456542,0.16115455681740354,0.22578425508236954,0.3573588990432974
2026-01-08 16:00:00,0.45119857578951783,0.4170404531111903,0.1254250106937937,0.5177036303872511,0.2523182949531463,0.23788494692303674
2026-01-08 17:00:00,0.11765852221440001,0.16209794845555403,0.12014018988516284,0.11765852221440001,0.33010892361792055,0.2406779148150383
2026-01-08 18:00:00,0.3201558905779911,0.11765852221440001,0.35172545578474457,0.2000408381316218,0.40837107942889106,0.302683067872028
2026-01-08 19:00:00,0.5294633499648,0.11765852221440001,0.1394511103309259,0.36819614707230497,0.5294633499648,0.11765852221440001
2026-01-08 20:00:00,0.11765852221440001,0.20345644148021416,0.4823857884344131,0.16135199204050832,0.34315034574880104,0.26690115465338693
2026-01-08 21:00:00,0.0,0.11765852221440001,0.2740294118463063,0.2888093583276879,0.3670968613202741,0.5278223101168736
2026-01-08 22:00:00,0.0,0.0,0.26422965158910433,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00,0.0,0.198697965016181,0.0,0.0,0.13707667327527273,0.0
2026-01-09 08:00:00,0.22901395028915886,0.30962768790160355,0.0,0.0,0.33121762013770895,0.13412600451061396
2026-01-09 09:00:00,0.1137342385344,0.26350470227857886,0.38293512368660415,0.0,0.4448619280563873,0.1137342385344
2026-01-09 10:00:00,0.291893653642987,0.4896088357044353,0.1137342385344,0.29083470597964983,0.5118040734047999,0.5064177869650207
2026-01-09 11:00:00,0.1137342385344,0.2146205507250171,0.1137342385344,0.23248977431181936,0.42327181734276004,0.22601922438357566
2026-01-09 12:00:00,0.45899276972550856,0.312186475780945,0.5118040734047999,0.4608074030080111,0.1137342385344,0.5118040734047999
2026-01-09 13:00:00,0.1137342385344,0.2506750095456305,0.1137342385344,0.2945445189253858,0.1827403521146767,0.1137342385344
2026-01-09 14:00:00,0.16837057790214746,0.28900249301995745,0.1137342385344,0.5118040734047999,0.22544789045448296,0.5118040734047999
2026-01-09 15:00:00,0.34466603709525095,0.26954646142460553,0.18194890064621014,0.1137342385344,0.43713388759878646,0.33384096450568224
2026-01-09 16:00:00,0.1137342385344,0.47801743075705516,0.3765443936363178,0.369365291116317,0.3953685664952386,0.1137342385344
2026-01-09 17:00:00,0.2536822640429721,0.1137342385344,0.1137342385344,0.3230141804522,0.3955084957379598,0.1137342385344
2026-01-09 18:00:00,0.4213000371222539,0.1137342385344,0.1300455186727526,0.1137342385344,0.1137342385344,0.48535261750484565
2026-01-09 19:00:00,0.1137342385344,0.4609329491136531,0.1137342385344,0.0,0.1610551198196497,0.1137342385344
2026-01-09 20:00:00,0.0,0.0,0.1137342385344,0.0,0.406801274105377,0.4287575458866035
2026-01-09 21:00:00,0.0,0.0,0.2200851481536067,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 07:00:00,0.0,0.32171520226249706,0.0,0.0,0.0,0.0
2026-01-10 08:00:00,0.0,0.22905314213759678,0.0,0.3660516626313668,0.0,0.0
2026-01-10 09:00:00,0.11896100400000001,0.34188089212215045,0.1853209356554069,0.11896100400000001,0.11896100400000001,0.18836538133964928
2026-01-10 10:00:00,0.31315892318153615,0.11896100400000001,0.4050081861445731,0.482376012306445,0.4935417768921202,0.4039170248829984
2026-01-10 11:00:00,0.2766300247190893,0.45904333116301954,0.5011522633350208,0.3244248396033827,0.23739270097627618,0.17166193956454281
2026-01-10 12:00:00,0.26908060020673524,0.2642536264749089,0.13537286221219502,0.43185025248606285,0.30605364440477056,0.38017632604983076
2026-01-10 13:00:00,0.2846620013108159,0.5237522801888561,0.3001004333724393,0.22580256559331374,0.31441786269693983,0.3087242791816211
2026-01-10 14:00:00,0.11896100400000001,0.31504555218461555,0.11896100400000001,0.31131949416537463,0.37151846531917637,0.17960929808394283
2026-01-10 15:00:00,0.26611889422088447,0.1761680677858342,0.11896100400000001,0.23604288208652965,0.5063586923004272,0.44915667759413036
2026-01-10 16:00:00,0.275994754767331,0.11896100400000001,0.296068620681908,0.4310252234408897,0.11896100400000001,0.1585058420049319
2026-01-10 17:00:00,0.11896100400000001,0.11896100400000001,0.15641381752271924,0.11896100400000001,0.41497087100108526,0.1363386322216759
2026-01-10 18:00:00,0.5313728960788267,0.11896100400000001,0.15495317037759496,0.2707707674932105,0.11896100400000001,0.17730035332638341
2026-01-10 19:00:00,0.3053469562798892,0.32091086118252865,0.3064499865627998,0.458571599345183,0.2752557033892006,0.31892772028128735
2026-01-10 20:00:00,0.11896100400000001,0.0,0.11896100400000001,0.43504940570508444,0.0,0.535324518
2026-01-10 21:00:00,0.3350174650518632,0.0,0.0,0.0,0.0,0.2863411134822467
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,0.3629904318503947,0.0,0.0,0.0,0.34519197105247645,0.0
2026-01-11 08:00:00,0.27865990049197104,0.16904875366345723,0.2490536623978275,0.0,0.1751414444994969,0.15329867237843997
2026-01-11 09:00:00,0.34134612633099004,0.12998906140489408,0.1122069513044,0.43933334423713694,0.1122069513044,0.1122069513044
2026-01-11 10:00:00,0.5049312808698,0.3805759227344024,0.1887585216161097,0.1122069513044,0.29388830121919557,0.35835719460359505
2026-01-11 11:00:00,0.17785309200163585,0.20703467640846568,0.1122069513044,0.1122069513044,0.5049312808698,0.16298398143080342
2026-01-11 12:00:00,0.1122069513044,0.1122069513044,0.26922608407393733,0.2638721200303357,0.12155437834128684,0.42516296513908897
2026-01-11 13:00:00,0.1122069513044,0.15109323996239205,0.1122069513044,0.28671036644639536,0.3239695479708067,0.3798807389615876
2026-01-11 14:00:00,0.1122069513044,0.35885724685169934,0.1122069513044,0.39334995962282804,0.1122069513044,0.5049312808698
2026-01-11 15:00:00,0.20362825682062785,0.2503170878025394,0.1730937214157819,0.24145094057646255,0.2070327591556584,0.1122069513044
2026-01-11 16:00:00,0.2676890319344617,0.1122069513044,0.33505560689748526,0.18612530761222532,0.30685187730618885,0.3961373156061245
2026-01-11 17:00:00,0.25781599788332854,0.27754474994777295,0.4354815230104994,0.22032336437166833,0.33062351886970837,0.3585257370442502
2026-01-11 18:00:00,0.34213079139755465,0.28807917753907664,0.24566229533080047,0.38055169114894494,0.27995624029114796,0.3406346779226247
2026-01-11 19:00:00,0.2174287486200728,0.0,0.19895714853735091,0.1122069513044,0.41001468183131806,0.1654690533570615
2026-01-11 20:00:00,0.43806424292575513,0.0,0.0,0.0,0.37215591574146656,0.23533333443618004
2026-01-11 21:00:00,0.1749018473191195,0.0,0.0,0.0,0.0,0.0
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
