date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6
2026-01-04 15:00:00,0.42434609680161056,0.274968324929391,0.13050301525000002,0.21150348536847416,0.3251111087024591,0.13050301525000002,0.2965628014821282
2026-01-04 16:00:00,0.1652073121639092,0.13050301525000002,0.19458279130048448,0.13050301525000002,0.1889201826385714,0.17792699767643108,0.13050301525000002
2026-01-04 17:00:00,0.2174931274811995,0.4055096320456194,0.32347565553315905,0.24012363583341712,0.38662355985917923,0.4175234917939842,0.19258478221789535
2026-01-04 18:00:00,0.13050301525000002,0.18697909539263388,0.13050301525000002,0.5358441338230917,0.5872635686250001,0.46745874365280354,0.5872635686250001
2026-01-04 19:00:00,0.13050301525000002,0.0,0.5872635686250001,0.4127674994019075,0.21338401401725438,0.0,0.5872635686250001
2026-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.5517889108218,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.12261975796040002,0.0,0.39028333430330475,0.0
2026-01-05 07:00:00,0.12745239083853419,0.5031089694919615,0.12926338313877406,0.3730446705721362,0.0,0.35256704618966944,0.0
2026-01-05 08:00:00,0.2959188751708807,0.34063834133372,0.286117258262553,0.5517889108218,0.5517889108218,0.27178728049828516,0.2875827165541512
2026-01-05 09:00:00,0.49286029690099,0.5109473922416113,0.23359780031325234,0.40136162363085537,0.16149937098693928,0.3385262481255843,0.12261975796040002
2026-01-05 10:00:00,0.22943351725044106,0.5158308668086687,0.2748360367143277,0.256999973717884,0.4650555036696723,0.18052001009217444,0.22164456268083566
2026-01-05 11:00:00,0.49731368427927586,0.2661370492508998,0.20329995096320147,0.45805547753652803,0.5517889108218,0.38031506424210965,0.5517889108218
2026-01-05 12:00:00,0.12261975796040002,0.0,0.0,0.0,0.0,0.32381404577342615,0.0
2026-01-05 13:00:00,0.3729966638835454,0.26576274907447456,0.0,0.12261975796040002,0.18994217077928147,0.5517889108218,0.4924884613164849
2026-01-05 14:00:00,0.24999952273255735,0.12261975796040002,0.12261975796040002,0.34877947264131604,0.22974752611996146,0.31157424656641985,0.39097580302498136
2026-01-05 15:00:00,0.18538329007744847,0.24444772360470327,0.3737280271714615,0.2119441546113616,0.12261975796040002,0.4595423792326338,0.3111699418291021
2026-01-05 16:00:00,0.2507884842293099,0.12261975796040002,0.27691981939181415,0.17619026693543757,0.34777813939795427,0.15655029421405517,0.5228740802428447
2026-01-05 17:00:00,0.12261975796040002,0.1858972152344189,0.3954626714165929,0.5517889108218,0.5517889108218,0.12261975796040002,0.4388443822912435
2026-01-05 18:00:00,0.19866214005979912,0.288322149517289,0.21856956478573242,0.0,0.25409589518952175,0.4543471987404533,0.0
2026-01-05 19:00:00,0.29520199820279047,0.24967262383721317,0.12261975796040002,0.0,0.0,0.0,0.0
2026-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.20987620724780762
2026-01-06 06:00:00,0.0,0.5987835656928001,0.13306301459840003,0.36984145497997767,0.5250685360657144,0.0,0.29634219733439826
2026-01-06 07:00:00,0.0,0.4268772058807766,0.34168754799452133,0.4418873416242237,0.5461448571980713,0.40329302207244755,0.4192468898053379
2026-01-06 08:00:00,0.31519238573473357,0.13306301459840003,0.37165745611465995,0.13306301459840003,0.13740271135951787,0.5057883803115923,0.43478276175617864
2026-01-06 09:00:00,0.1592601045508839,0.13306301459840003,0.3669896308701418,0.5987835656928001,0.44440635501973796,0.32141558182451824,0.37056086657718457
2026-01-06 10:00:00,0.3487062728341886,0.36538095085281935,0.1356903414502558,0.21845604742144684,0.13306301459840003,0.4630830254205252,0.33591451543677114
2026-01-06 11:00:00,0.27311328184362066,0.3789018021378979,0.25990296003645086,0.4512543915138956,0.24077026214713976,0.13306301459840003,0.4121262219059829
2026-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 13:00:00,0.43141696076319286,0.4414920984167725,0.4990758395489955,0.36137773937556533,0.49072362686539683,0.0,0.34930747535866047
2026-01-06 14:00:00,0.13306301459840003,0.3389807576723542,0.34981243065860895,0.5450830707393702,0.5987835656928001,0.13306301459840003,0.46274637150587755
2026-01-06 15:00:00,0.1959673797892762,0.5987835656928001,0.28864987549403104,0.19938150541168545,0.22095306870868098,0.5987835656928001,0.13306301459840003
2026-01-06 16:00:00,0.18426198621445486,0.27097520551188586,0.5987835656928001,0.16246483410506454,0.22103778756663495,0.3712732999615876,0.5987835656928001
2026-01-06 17:00:00,0.13306301459840003,0.13474030164429981,0.15300025306484138,0.2582004553078122,0.5443377078784608,0.32837935229329607,0.20102824919422999
2026-01-06 18:00:00,0.30926561449257695,0.19992783421787289,0.13306301459840003,0.17183630241609513,0.43432616853573525,0.0,0.4146016004728862
2026-01-06 19:00:00,0.0,0.0,0.0,0.13306301459840003,0.5987835656928001,0.0,0.0
2026-01-06 20:00:00,0.0,0.0,0.0,0.32681282375065307,0.0,0.0,0.0
2026-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 04:00:00,0.0,0.0,0.0,0.0,0.5772403374048001,0.0,0.0
2026-01-07 05:00:00,0.0,0.0,0.0,0.0,0.4981629444662099,0.0,0.24558434451638614
2026-01-07 06:00:00,0.0,0.0,0.0,0.0,0.44690092725554365,0.44716660868855446,0.12827563053440003
2026-01-07 07:00:00,0.18628118886950595,0.44507012550038555,0.5772403374048001,0.0,0.47922069605013684,0.4403431716484594,0.18780873422110173
2026-01-07 08:00:00,0.12827563053440003,0.2088345556742241,0.3857730157763581,0.32548227995521006,0.4400103370028343,0.4022048289033475,0.30995353326255554
2026-01-07 09:00:00,0.21804868964444768,0.12827563053440003,0.3728207236940515,0.3933554101472892,0.12827563053440003,0.12827563053440003,0.39334820173447993
2026-01-07 10:00:00,0.3170369946773326,0.12827563053440003,0.270985198782642,0.4444794242328691,0.44204614512492607,0.22064233731509778,0.5772403374048001
2026-01-07 11:00:00,0.5765532617196741,0.4137310616343537,0.30482759280216865,0.5772403374048001,0.3208112815767607,0.12827563053440003,0.23217856210930646
2026-01-07 12:00:00,0.0,0.0,0.0,0.0,0.5772403374048001,0.0,0.18414815739561316
2026-01-07 13:00:00,0.27685712848605565,0.5509835936894747,0.1789127834795434,0.49548452061151954,0.5330907579991075,0.0,0.5772403374048001
2026-01-07 14:00:00,0.29138531453937716,0.12827563053440003,0.1743817529731642,0.29510720667899065,0.3163000501998452,0.5772403374048001,0.38172340200695876
2026-01-07 15:00:00,0.2332540110136823,0.12827563053440003,0.22162238549619193,0.5712947626713331,0.12827563053440003,0.33459072261688516,0.5342568508458423
2026-01-07 16:00:00,0.12827563053440003,0.15161748675743966,0.12827563053440003,0.40004029188709617,0.2400827631859232,0.18923255458698354,0.12827563053440003
2026-01-07 17:00:00,0.2416467308416162,0.37582381352939914,0.12827563053440003,0.49872664341140965,0.28953593434093333,0.3708566744089313,0.43829487347679236
2026-01-07 18:00:00,0.0,0.45467277741010526,0.0,0.5772403374048001,0.12827563053440003,0.2101664457092244,0.30223236138207005
2026-01-07 19:00:00,0.0,0.0,0.0,0.3749798674456987,0.45842907819704626,0.0,0.0
2026-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.3331438870731932,0.0,0.0,0.11765852221440001
2026-01-08 05:00:00,0.0,0.0,0.0,0.20200470684160485,0.4008541969481008,0.23690380867336952,0.11765852221440001
2026-01-08 06:00:00,0.11765852221440001,0.11765852221440001,0.0,0.4524552293376921,0.5294633499648,0.5294633499648,0.35050584561859105
2026-01-08 07:00:00,0.4094461440410763,0.18062034985190573,0.0,0.11765852221440001,0.5294633499648,0.405051910011749,0.3432524214744782
2026-01-08 08:00:00,0.34666772732375906,0.13295040891981413,0.43732697449145613,0.37524882081951394,0.5294633499648,0.11765852221440001,0.29882383388926476
2026-01-08 09:00:00,0.352947164783527,0.3771197196218616,0.26091487692668425,0.23128544861633912,0.1803077087267544,0.18404596744165055,0.18437001080101215
2026-01-08 10:00:00,0.11765852221440001,0.20555383525728146,0.20292327344999553,0.2579984991983831,0.11765852221440001,0.11765852221440001,0.17582053378560814
2026-01-08 11:00:00,0.45119857578951783,0.32031107487606236,0.4600667156355636,0.11765852221440001,0.2403843968167159,0.23486291812235877,0.251523181989017
2026-01-08 12:00:00,0.11765852221440001,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 13:00:00,0.3201558905779911,0.2725966627654144,0.0,0.16115455681740354,0.0,0.26619877009955933,0.3562374345602051
2026-01-08 14:00:00,0.5294633499648,0.5065022882680412,0.4491410570741644,0.5177036303872511,0.22578425508236954,0.2450242656730883,0.362574881564144
2026-01-08 15:00:00,0.11765852221440001,0.22202581351532505,0.23443429598949098,0.11765852221440001,0.2523182949531463,0.2893981584918957,0.11765852221440001
2026-01-08 16:00:00,0.1349547484437883,0.32295815111645393,0.11765852221440001,0.2000408381316218,0.33010892361792055,0.5294633499648,0.3399483673785961
2026-01-08 17:00:00,0.24190875881330126,0.25932429459488354,0.2736178691366152,0.36819614707230497,0.40837107942889106,0.5215228178376693,0.11765852221440001
2026-01-08 18:00:00,0.14504421769390988,0.29897422872111584,0.13077456297639395,0.16135199204050832,0.5294633499648,0.0,0.39861335043316887
2026-01-08 19:00:00,0.11765852221440001,0.0,0.2780076385460257,0.2888093583276879,0.34315034574880104,0.0,0.0
2026-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4006394278326177
2026-01-09 06:00:00,0.1137342385344,0.0,0.0,0.0,0.0,0.0,0.3956505318900117
2026-01-09 07:00:00,0.16837057790214746,0.1137342385344,0.1161331347428304,0.0,0.13707667327527273,0.0,0.4676279810314431
2026-01-09 08:00:00,0.34466603709525095,0.1137342385344,0.3399942998939585,0.23248977431181936,0.33121762013770895,0.5118040734047999,0.1137342385344
2026-01-09 09:00:00,0.1137342385344,0.1137342385344,0.1347999749424299,0.4608074030080111,0.4448619280563873,0.46648397345890336,0.29346263988745475
2026-01-09 10:00:00,0.2536822640429721,0.3144203725638726,0.4662966973818533,0.2945445189253858,0.5118040734047999,0.345439850010343,0.3968416356225964
2026-01-09 11:00:00,0.4213000371222539,0.3075800667777281,0.2648896646481484,0.5118040734047999,0.42327181734276004,0.22995073189671975,0.34265358133580515
2026-01-09 12:00:00,0.0,0.21898928076406668,0.0,0.0,0.0,0.23265054547987005,0.0
2026-01-09 13:00:00,0.1137342385344,0.3268597408187151,0.0,0.1137342385344,0.0,0.0,0.48246240306185206
2026-01-09 14:00:00,0.24703363412124923,0.1137342385344,0.25541675737636105,0.369365291116317,0.1137342385344,0.29258763066010995,0.22593535542679666
2026-01-09 15:00:00,0.25871582337297794,0.4388744375772117,0.34552221860657234,0.3230141804522,0.1827403521146767,0.1137342385344,0.3581003722999209
2026-01-09 16:00:00,0.33974557755790336,0.2526431685720938,0.3302560732109788,0.1137342385344,0.22544789045448296,0.2579991573677941,0.3217430635001184
2026-01-09 17:00:00,0.1137342385344,0.5007402826554428,0.3396489453236418,0.18194429813731794,0.43713388759878646,0.5102177674237642,0.1137342385344
2026-01-09 18:00:00,0.0,0.0,0.1832987938943217,0.27280875482663935,0.3953685664952386,0.3054131877701732,0.47199982346953123
2026-01-09 19:00:00,0.0,0.0,0.0,0.3841692231765708,0.0,0.4855364526421469,0.3545251771604525
2026-01-09 20:00:00,0.0,0.0,0.0,0.17894013727323788,0.0,0.2842973173254877,0.32576398559248176
2026-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 08:00:00,0.11896100400000001,0.0,0.0,0.0,0.0,0.0,0.535324518
2026-01-10 09:00:00,0.26611889422088447,0.0,0.0,0.0,0.0,0.535324518,0.19700029906855138
2026-01-10 10:00:00,0.275994754767331,0.32091086118252865,0.11896100400000001,0.22580256559331374,0.11896100400000001,0.11896100400000001,0.11896100400000001
2026-01-10 11:00:00,0.11896100400000001,0.19808684291992604,0.1903105360047118,0.31131949416537463,0.3111342747385783,0.535324518,0.3877717470199222
2026-01-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 13:00:00,0.5313728960788267,0.11896100400000001,0.39384885057281305,0.0,0.11896100400000001,0.3491829446056601,0.17189401577285374
2026-01-10 14:00:00,0.3053469562798892,0.11896100400000001,0.11896100400000001,0.23604288208652965,0.11896100400000001,0.11896100400000001,0.2999275966102454
2026-01-10 15:00:00,0.11896100400000001,0.11896100400000001,0.13602188458255907,0.4310252234408897,0.4935417768921202,0.11896100400000001,0.4305570515451478
2026-01-10 16:00:00,0.3350174650518632,0.17922427467258856,0.11896100400000001,0.11896100400000001,0.23739270097627618,0.5076574602021977,0.4136495309356204
2026-01-10 17:00:00,0.11896100400000001,0.13781346943286457,0.11896100400000001,0.2707707674932105,0.30605364440477056,0.11896100400000001,0.1736176034440994
2026-01-10 18:00:00,0.3562133191375069,0.403483860317089,0.23019937115878208,0.458571599345183,0.31441786269693983,0.44846150806047164,0.46205262571400624
2026-01-10 19:00:00,0.0,0.0,0.33585807930150313,0.0,0.37151846531917637,0.47854361848040644,0.5166637280510797
2026-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
