date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_12,Consumption_kWh_Vehicle_13,Consumption_kWh_Vehicle_14,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2026-01-02 11:00:00,0.9989113402884683,3.025113914017196,1.9582106927573057,3.131779751957974,2.3188021366702807,1.8591322422910272,1.0013727535326293,3.655217764538242,1.4101867382890383,4.433364516744146,0.7959311910809073,1.0635992763954614,4.823033757317022,2.7457187446134914,1.1938625232169502
2026-01-02 12:00:00,1.7581131494918627,0.8069947329649091,1.3926152900754103,5.190526690923104,3.903483194007196,2.2628226353826237,2.895415481673727,1.1943593980639988,5.2226112757050105,1.3517490937354675,0.7959311910809073,1.0635992763954614,2.664462547444267,2.7429220386242874,4.2867090011848425
2026-01-02 13:00:00,0.8487521610647436,1.4313479872115222,4.834468404841598,3.0615726847315647,1.6508078733083311,3.485738778011464,0.8951034415908796,5.374617291287994,2.9904091884679267,3.2644943702575415,1.8985832285514288,2.0765838536874206,2.715522136925034,1.322765216323238,2.9918687016461556
2026-01-02 14:00:00,2.0648678485401386,2.7192777678425317,6.266768805339347,5.310545520901443,4.629609920918124,5.8163950845154115,1.8234442005393896,1.3648564335337285,1.3843901205964055,4.464897499096768,0.9804132582918128,1.8386537474243367,4.295835024393124,3.5305461534986584,5.372381354476276
2026-01-02 15:00:00,0.9337361772346214,0.9442514711074543,6.14583614358517,1.35534444911245,3.2229176528636407,3.1052479720557993,1.7459973361253907,2.2756166068944785,1.3843901205964055,2.6071936769759056,2.1098977382873723,1.4405316276469573,1.8099950789519572,5.208273052004964,1.1938625232169502
2026-01-02 16:00:00,1.291663318053451,1.7428088984602073,2.01125423921721,4.709031157048653,1.1102068855127218,2.7483653661712757,4.0279654871589585,2.6168952530869376,3.895236357720948,2.4938108035752906,2.042635918398949,1.0635992763954614,4.23299015161051,1.4321675939249208,2.490363871303681
2026-01-02 17:00:00,0.9324989393659854,2.0975649308120774,2.1415542691450313,3.00005408049101,3.5465854773273118,2.7000708720743773,1.6924938542090688,2.0633758251977223,3.7045025341638693,4.262816246536863,2.3971652664460175,3.812142240385333,1.2354464337107238,2.5284809207894137,1.1938625232169502
2026-01-02 18:00:00,3.7755549271175384,3.6314762983420907,2.0942434260669547,2.0000340441605746,2.6283674622807487,5.023313718387407,4.0279654871589585,1.8624579586535788,4.8849394102350745,1.3517490937354675,0.7959311910809073,1.0635992763954614,1.2354464337107238,2.2931877741470132,3.0219406220726768
2026-01-02 19:00:00,1.613966984066995,2.3481014945935934,2.327018546218725,0.0,2.560433894379356,1.9933694850496864,2.277472514101312,4.2177041428405655,1.3843901205964055,1.5347863523866714,1.2693733987136793,1.0635992763954614,1.2354464337107238,2.35987618492663,1.1938625232169502
2026-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,5.8163950845154115,2.4068581870474093,2.8146513569047906,1.3843901205964055,1.3517490937354675,2.24146665719269,0.0,2.91306215893222,3.859397967414088,2.5555029730923047
2026-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858876141366373,0.0,1.9415623314039043,0.0,0.0,3.0208208235073983,0.0
2026-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1018208738809636,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 07:00:00,0.7143048780301126,0.0,1.0628966911297026,0.0,0.0,4.677735732077964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 08:00:00,0.7143048780301126,1.1459141000025486,1.286611415713996,1.2300457023488975,0.0,2.239280276919865,0.9439438018722003,0.0,0.0,2.4123199386365792,2.5586088042359916,0.8270069768358908,0.8221137161648931,0.0,2.424606052089736
2026-01-03 09:00:00,1.5634102203870361,4.126476851406602,1.1784145075134507,0.4334302566695745,2.2860031975989945,2.5763046857801895,1.3306040343177115,1.0061037619154043,1.1394832575987737,1.2771126619676518,0.8192985818493008,1.6961005801572215,1.7112551252671782,0.0,2.7563585870361536
2026-01-03 10:00:00,2.091489598499574,1.1459141000025486,0.5495168055896151,0.6944448871626705,2.095917471522588,3.8080261640713227,3.9926161918118446,1.7901712016134521,0.5684894442929841,0.6923930879028872,1.7035366542144619,2.7039321679939907,1.0426123397335016,0.6493972980054682,0.9102980772576609
2026-01-03 11:00:00,1.5385539227171239,1.8632895376815262,1.08274925326777,0.4334302566695745,1.1078932942462585,2.11822731092639,2.6481559324238795,3.4068389875897327,1.0692249285254487,0.6923930879028872,0.8192985818493008,2.7280719146859584,2.757497743157507,0.647412718807292,1.9969290680732386
2026-01-03 12:00:00,1.258705265302403,2.4075297223829097,1.610135349904053,1.4876348782213675,1.9456452631844827,4.856542479243794,4.2477471084249006,3.0577140891461365,0.5684894442929841,1.7368508627705568,1.0639991760645413,2.935434239314397,3.699511722742019,0.6237598310834735,1.9278558022051906
2026-01-03 13:00:00,1.0778813861938952,3.9681855554388616,1.28461312848069,1.5631068134055637,0.8463226059367742,4.584349429859383,1.0048235218530521,1.28996372478569,0.5684894442929841,0.6923930879028872,2.5299030520783217,0.8270069768358908,1.814972823900721,0.7063611457667648,1.7325581990029084
2026-01-03 14:00:00,0.7143048780301126,2.6821535338876004,2.4728256251532676,1.4169471660314694,2.5049306835789147,1.3043271029994075,2.016726464643936,1.756441438233031,1.1934315191134413,0.6923930879028872,0.8192985818493008,0.8270069768358908,2.0334588810353695,1.6250608440178032,0.668434815163532
2026-01-03 15:00:00,0.7143048780301126,2.2530880775420186,1.503585294344651,0.5203900605901384,2.6807879962236996,3.779010150575635,4.2477471084249006,1.453577668309815,2.5582024993184285,1.0778207529826005,2.3702907785535596,1.0824475730902983,0.8221137161648931,2.2166309247823963,1.226717710914277
2026-01-03 16:00:00,0.9223305145076184,5.156613450011468,0.5495168055896151,1.8187798266649984,2.2326001199596575,2.948814651182291,2.8952984199739378,1.0061037619154043,0.5684894442929841,1.3884261503331705,1.6988835140451843,2.2480911156325516,1.9589106328761763,1.067775273928973,1.4057165178351252
2026-01-03 17:00:00,2.4021871891247515,2.9090501309620804,0.5504113493646141,1.5884895187028016,2.3264032035956874,2.280279323619419,0.9439438018722003,2.2411111885192403,1.3588762438472832,0.6923930879028872,1.0529584302002613,1.5519570282788182,2.458768699205967,0.6237598310834735,2.1133185726422146
2026-01-03 18:00:00,1.7065021866899093,4.033074615387473,0.8841755865513459,1.518555652698197,1.931271532629328,3.6410497777878965,2.123580508828319,2.6493797956241494,0.6831345210723287,2.1787341093285795,0.8192985818493008,2.505345320384087,1.224967864942628,0.6237598310834735,1.7947988421516021
2026-01-03 19:00:00,0.7143048780301126,2.9223099879949928,0.5495168055896151,0.0,0.9020419957382372,3.202561194875777,2.4185989527203153,2.464900008552622,0.5684894442929841,0.7416013677913966,1.0445803061509535,3.625748536194491,2.1110719518944934,1.3627036380339932,0.668434815163532
2026-01-03 20:00:00,0.0,3.125756304412141,0.8111800616137685,0.0,0.0,2.749995440012522,4.2477471084249006,0.0,0.9694798279143565,0.6923930879028872,0.8192985818493008,1.5554937654910619,0.0,2.4781604967665625,0.0
2026-01-03 21:00:00,0.0,5.156613450011468,0.0,0.0,0.0,1.3075707840281823,0.0,0.0,0.0,2.9864446492527836,0.0,0.0,0.0,0.6237598310834735,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0017654296336493,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,1.935058407706937,1.5501460195648273,0.0,0.8720895822994071,0.0,0.0,0.0,4.624738013068851,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,1.1617223350312256,1.9331282567069927,0.9321404630520145,0.8827565409146226,1.3068075472434235,0.0,2.289102320435067,1.5933972248748254,1.2115440025868869,0.9482801678962552,2.8814530259059734,0.0,3.0305265148104055
2026-01-04 09:00:00,3.3220515422495605,0.7740676428802672,0.38315965487843273,1.9331282567069927,1.0680181338582435,0.7834874236685919,1.8592146873754298,0.3720254130691805,2.300863219230239,1.1748163202319535,1.0196585419451598,2.522804439375028,2.526531212657228,1.2775483913165446,7.2631205145687705
2026-01-04 10:00:00,3.1861498525799608,1.474010651576829,1.5585952496755857,0.5054886029408137,1.692886051079621,2.3560970609293235,1.717572332920694,0.3720254130691805,0.8720895822994071,0.6825504735280307,1.0196585419451598,1.188251005999382,3.504170390647425,1.2775483913165446,5.518800719108186
2026-01-04 11:00:00,0.9984183021480226,0.7740676428802672,1.3895957260909677,0.8934333966813787,1.8703637867952518,1.0328382455912266,1.4404639030257407,0.5546978602068496,0.8720895822994071,1.4965357271319346,2.477097086832053,0.7908706349344938,2.857007501352094,1.2775483913165446,7.2631205145687705
2026-01-04 12:00:00,1.4955558420389858,0.8844583024293752,0.5311913444699689,0.7451485205775578,0.45576287908087165,1.4452711491349062,0.6623118802162975,0.9221332100029577,0.8720895822994071,2.7402995968522044,2.8672559349206463,0.7908706349344938,1.0277195584597447,2.8841920073871328,5.903860441028266
2026-01-04 13:00:00,2.368422520422049,0.7740676428802672,0.7657922475856407,0.7875769559057023,0.464525011622108,2.348928617918361,0.5349545097201486,0.3720254130691805,0.9331230745595871,0.6825504735280307,1.0196585419451598,3.1420783608205483,1.0277195584597447,4.970214904863187,1.6140267810152826
2026-01-04 14:00:00,3.2464760195784397,0.7740676428802672,1.237829869832382,1.0346846065674464,1.7084121654702236,1.3950369423347753,1.4383898245227762,1.6741143588113125,2.909282514823462,2.5813702253252897,2.852442646237951,3.29552919200407,1.0277195584597447,2.3111529542325564,1.8753099922414758
2026-01-04 15:00:00,1.2639248510629992,0.7740676428802672,0.809486079614634,0.42958405704599834,1.5120938228126426,2.902026011272729,2.0256976755572316,0.9895844242497789,2.0868199035376485,0.9564915558189473,1.7001974670035231,2.833058360470224,4.0319189630761745,2.6453008345612528,1.6140267810152826
2026-01-04 16:00:00,1.6639394779703578,1.5341089630044282,0.38315965487843273,1.8566676648881972,0.8976131542525042,1.8502086593419553,0.5349545097201486,0.3720254130691805,1.4266689845063778,0.6864752472721574,1.0196585419451598,1.667283454956785,2.7204055149299067,1.2775483913165446,6.531842205685423
2026-01-04 17:00:00,0.9984183021480226,0.9071941151445936,0.38315965487843273,1.4917413105805728,0.6200377151380315,1.4079672341247553,0.5349545097201486,1.029765293221293,1.0491149524038221,0.9110503340448324,4.540751496992843,0.7908706349344938,1.5909311349615858,4.959605438946862,7.2631205145687705
2026-01-04 18:00:00,0.9984183021480226,2.4952550889867195,0.45264956693988323,1.7353088372777739,1.6066030591099933,0.944307627777034,1.4914988296706853,0.7945877150092253,0.8720895822994071,1.702132323750574,3.8819429194439667,0.7908706349344938,1.0277195584597447,2.3671578556094097,4.938406637988092
2026-01-04 19:00:00,3.0243066301673225,0.0,0.3839162844608545,1.1511535009889766,1.853945329461723,1.5807032051524614,2.353824723083175,1.3163962121103092,0.8720895822994071,2.569698578828135,2.4603083730979347,2.387634009223305,0.0,0.0,5.026064432729415
2026-01-04 20:00:00,0.0,0.0,0.38315965487843273,0.42958405704599834,0.5278505732067508,1.5309878991731583,0.0,0.3921820129709647,1.196956627707195,0.6825504735280307,0.0,1.245875269096437,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,1.0578488820674485,1.1036319628048146,1.712797519514001,0.9511962571452774,0.0,0.8680729187683062,0.8720895822994071,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9816390652207583,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5557044985721515,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,4.127793203387701,0.0,0.0,0.0,0.0,0.0,0.0,1.8679476580554069,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,0.0,0.0,1.4836196390355656,0.0,4.882606332506281,2.8998029012887576,0.0,0.0,0.0,3.692387206453805,0.8546974034076568,2.231004491243774,1.2958560465554583
2026-01-05 09:00:00,0.0,0.0,7.064187297003365,3.355946365816744,6.1047754694314555,4.529840426914746,2.9126814357354145,2.1486558066685477,0.0,1.1296127796053044,2.4177471937982,2.968229873812257,1.645429733475401,3.1813692195140297,3.261203557503846
2026-01-05 10:00:00,1.355860680035222,2.6261193490896075,3.1167444548373044,1.6071953888378445,5.724648372124269,4.985791076162368,1.0850236294458404,3.0684447473860956,1.592548588566359,2.334042607498017,1.9399360505640275,1.0567215998431847,2.9897664464645315,3.6972720700559183,1.2958560465554583
2026-01-05 11:00:00,3.148036413320394,4.045854249479196,2.6566804742524632,1.454857244352577,4.408807162045882,1.576402482078127,2.8869829417601536,1.6959088214390325,3.3035806244588017,5.083257508223871,4.42743143698237,1.8426112614309493,2.1226231912330533,2.684163848487537,2.265219967515942
2026-01-05 12:00:00,5.243133478485503,4.348220867824379,2.832223894393214,2.290595819930888,1.3750640416336415,5.963431577894177,4.381253787075619,0.9514221680938073,1.592548588566359,1.4710115426827823,1.8364279614966084,1.0567215998431847,1.345346096822909,3.257488786575226,2.1766642301677086
2026-01-05 13:00:00,2.4407536231796083,3.005261186908414,2.158584288539858,1.4422633559540714,6.187788187351387,3.0440269407363023,1.9293438263700282,1.2500268795587748,1.592548588566359,2.2930048924386175,3.0877473986967767,2.168330500493658,1.0097398485329596,3.4770368353101277,2.540516217759908
2026-01-05 14:00:00,5.2905093872421505,4.406769878818863,5.2556157480687995,2.244182183107502,3.785355897389707,1.3252070173098172,2.194238388479851,2.121511649905429,6.7724913596400835,2.871797578974316,1.0369562942768913,2.4739812920212447,0.770383798885516,1.330029386686855,4.544331066207411
2026-01-05 15:00:00,1.3044502917529919,4.958540840733057,5.61179717051064,5.015336294059462,4.583658735889559,4.366411530595112,4.882606332506281,0.9514221680938073,1.5975537167182112,1.8401382165682887,1.0369562942768913,1.0567215998431847,1.0946057872955282,4.635963306862718,2.2399277340806756
2026-01-05 16:00:00,3.968003322783563,7.520445301286989,5.147141551273532,2.3276714770501132,1.3750640416336415,1.4301231231448586,1.899672743544799,1.1769202708440454,3.8128430466095216,3.1004681603839073,3.0438134095837754,1.5397296461642191,2.8680506293972794,1.330029386686855,1.7734924479835958
2026-01-05 17:00:00,2.6595383630744958,5.091843256358996,2.2311607980187236,3.4095873902665184,2.0869019464317407,1.3252070173098172,3.035141524727061,2.6764750244937057,1.9273716243558716,1.1296127796053044,2.8654446404088145,2.51577880338576,2.711002034099188,2.6512589214846938,1.605560442997565
2026-01-05 18:00:00,1.9721396522879606,7.637613614936079,1.569819399334081,3.3565931840412753,2.947372585837828,1.3252070173098172,3.844264911188137,0.9514221680938073,5.821904457397043,3.5876661518322965,1.0369562942768913,2.6391571253965753,2.0442909577487813,1.4493756322858622,2.7130051894623888
2026-01-05 19:00:00,2.6679314725679357,0.0,5.648056500306019,2.9523443404968717,2.220399255535599,1.4662259228168315,2.720318914801655,2.443121469213379,3.2277551514370297,3.76658951209158,3.9816560708049247,2.129138139104017,0.770383798885516,2.0364409167431714,1.5680124326652978
2026-01-05 20:00:00,1.3044502917529919,0.0,3.8958115745754496,0.0,3.9395575004734393,5.963431577894177,0.0,2.6574111803498144,3.2001402870533697,1.1296127796053044,1.0369562942768913,1.8539937068489354,0.770383798885516,1.330029386686855,1.7641765933174296
2026-01-05 21:00:00,2.113402365750627,0.0,1.569819399334081,0.0,0.0,3.3563173096733077,0.0,0.0,0.0,0.0,0.0,2.4592299299270577,2.3563541441836398,4.051340487120323,1.2958560465554583
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9603540660968362,1.935657716791273,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
